t,ax,ay
9.72,0.0,0.0
9.73,0.0,0.0
9.74,0.0,0.0
9.75,0.0,0.0
9.76,0.0,0.0
9.77,0.0,0.0
9.780000000000001,0.0,0.0
9.79,0.0,0.0
9.8,0.0,0.0
9.81,0.0,0.0
9.82,0.0,0.0
9.83,0.0,0.0
9.84,0.0,0.0
9.85,0.0,0.0
9.86,0.0,0.0
9.870000000000001,0.0,0.0
9.879999999999999,0.0,0.0
9.89,0.0,0.0
9.9,0.0,0.0
9.91,0.0,0.0
9.92,0.0,0.0
9.93,0.0,0.0
9.94,0.0,0.0
9.95,0.0,0.0
9.96,0.0,0.0
9.97,0.0,0.0
9.98,0.0,0.0
9.99,0.0,0.0
10.0,0.0,0.0
10.01,0.0,0.0
10.02,0.0,0.0
10.030000000000001,0.0,0.0
10.04,0.0,0.0
10.05,0.0,0.0
10.06,0.0,0.0
10.07,0.0,0.0
10.08,0.0,0.0
10.09,0.0,0.0
10.1,0.0,0.0
10.11,0.0,0.0
10.120000000000001,0.0,0.0
10.129999999999999,0.0,0.0
10.14,0.0,0.0
10.15,0.0,0.0
10.16,0.0,0.0
10.17,0.0,0.0
10.18,0.0,0.0
10.19,0.0,0.0
10.2,0.0,0.0
10.21,0.0,0.0
10.22,0.0,0.0
10.23,0.0,0.0
10.24,0.0,0.0
10.25,0.0,0.0
10.26,0.0,0.0
10.27,0.0,0.0
10.280000000000001,0.0,0.0
10.29,0.0,0.0
10.3,0.0,0.0
10.31,0.0,0.0
10.32,0.0,0.0
10.33,0.0,0.0
10.34,0.0,0.0
10.35,0.0,0.0
10.36,0.0,0.0
10.370000000000001,0.0,0.0
10.379999999999999,0.0,0.0
10.39,0.0,0.0
10.4,0.0,0.0
10.41,0.0,0.0
10.42,0.0,0.0
10.43,0.0,0.0
10.44,0.0,0.0
10.45,0.0,0.0
10.46,0.0,0.0
10.47,0.0,0.0
10.48,0.0,0.0
10.49,0.0,0.0
10.5,0.0,0.0
10.51,0.0,0.0
10.52,0.0,0.0
10.530000000000001,0.0,0.0
10.54,0.0,0.0
10.55,0.0,0.0
10.56,0.0,0.0
10.57,0.0,0.0
10.58,0.0,0.0
10.59,0.0,0.0
10.6,0.0,0.0
10.61,0.0,0.0
10.620000000000001,0.0,0.0
10.629999999999999,0.0,0.0
10.64,0.0,0.0
10.65,0.0,0.0
10.66,0.0,0.0
10.67,0.0,0.0
10.68,0.0,0.0
10.69,0.0,0.0
10.7,0.0,0.0
10.71,0.0,0.0
10.72,0.0,0.0
10.73,0.0,0.0
10.74,0.0,0.0
10.75,0.0,0.0
10.76,0.0,0.0
10.77,0.0,0.0
10.780000000000001,0.0,0.0
10.79,0.0,0.0
10.8,0.0,0.0
10.81,0.0,0.0
10.82,0.0,0.0
10.83,0.0,0.0
10.84,0.0,0.0
10.85,0.0,0.0
10.86,0.0,0.0
10.870000000000001,0.0,0.0
10.879999999999999,0.0,0.0
10.89,0.0,0.0
10.9,0.0,0.0
10.91,0.0,0.0
10.92,0.0,0.0
10.93,0.0,0.0
10.94,0.0,0.0
10.95,0.0,0.0
10.96,0.0,0.0
10.97,0.0,0.0
10.98,0.0,0.0
10.99,0.0,0.0
11.0,0.0,0.0
11.01,0.0,0.0
11.02,0.0,0.0
11.030000000000001,0.0,0.0
11.04,0.0,0.0
11.05,0.0,0.0
11.06,0.0,0.0
11.07,0.0,0.0
11.08,0.0,0.0
11.09,0.0,0.0
11.1,0.0,0.0
11.11,0.0,0.0
11.120000000000001,0.0,0.0
11.129999999999999,0.0,0.0
11.14,0.0,0.0
11.15,0.0,0.0
11.16,0.0,0.0
11.17,0.0,0.0
11.18,0.0,0.0
11.19,0.0,0.0
11.2,0.0,0.0
11.21,0.0,0.0
11.22,0.0,0.0
11.23,0.0,0.0
11.24,0.0,0.0
11.25,0.0,0.0
11.26,0.0,0.0
11.27,0.0,0.0
11.280000000000001,0.0,0.0
11.29,0.0,0.0
11.3,0.0,0.0
11.31,0.0,0.0
11.32,0.0,0.0
11.33,0.0,0.0
11.34,0.0,0.0
11.35,0.0,0.0
11.36,0.0,0.0
11.370000000000001,0.0,0.0
11.379999999999999,0.0,0.0
11.39,0.0,0.0
11.4,0.0,0.0
11.41,0.0,0.0
11.42,0.0,0.0
11.43,0.0,0.0
11.44,0.0,0.0
11.45,0.0,0.0
11.46,0.0,0.0
11.47,0.0,0.0
11.48,0.0,0.0
11.49,0.0,0.0
11.5,0.0,0.0
11.51,0.0,-0.8818342151675485
11.52,0.0,-0.8818342151675485
11.53,0.0,-0.8818342151675485
11.54,0.0,-0.8818342151675485
11.55,0.0,-0.8818342151675485
11.56,0.0,-0.8818342151675485
11.57,0.0,-0.8818342151675485
11.58,0.0,-0.8818342151675485
11.59,0.0,-0.8818342151675485
11.6,0.0,-0.8818342151675485
11.61,0.0,-0.8818342151675485
11.62,0.0,-0.8818342151675485
11.63,0.0,-0.8818342151675485
11.64,0.0,-0.8818342151675485
11.65,0.0,-0.8818342151675485
11.66,0.0,-0.8818342151675485
11.67,0.0,-0.8818342151675485
11.68,0.0,-0.8818342151675485
11.69,0.0,-0.8818342151675485
11.7,0.0,-0.8818342151675485
11.71,0.0,-0.8818342151675485
11.72,0.0,-0.8818342151675485
11.73,0.0,-0.8818342151675485
11.74,0.0,-0.8818342151675485
11.75,0.0,-0.8818342151675485
11.76,0.0,-0.8818342151675485
11.77,0.0,-0.8818342151675485
11.78,0.0,-0.8818342151675485
11.79,0.0,-0.8818342151675485
11.8,0.0,-0.8818342151675485
11.81,0.0,-0.8818342151675485
11.82,0.0,-0.8818342151675485
11.83,0.0,-0.8818342151675485
11.84,0.0,-0.8818342151675485
11.85,0.0,-0.8818342151675485
11.86,0.0,-0.8818342151675485
11.87,0.0,-0.8818342151675485
11.88,0.0,-0.8818342151675485
11.89,0.0,-0.8818342151675485
11.9,0.0,-0.8818342151675485
11.91,0.0,-0.8818342151675485
11.92,0.0,-0.8818342151675485
11.93,0.0,-0.8818342151675485
11.94,0.0,-0.8818342151675485
11.95,0.0,-0.8818342151675485
11.96,0.0,-0.8818342151675485
11.97,0.0,-0.8818342151675485
11.98,0.0,-0.8818342151675485
11.99,0.0,-0.8818342151675485
12.0,0.0,-0.8818342151675485
12.01,0.0,-0.8818342151675485
12.02,0.0,-0.8818342151675485
12.03,0.0,-0.8818342151675485
12.04,0.0,-0.8818342151675485
12.05,0.0,-0.8818342151675485
12.06,0.0,-0.8818342151675485
12.07,0.0,-0.8818342151675485
12.08,0.0,-0.8818342151675485
12.09,0.0,-0.8818342151675485
12.1,0.0,-0.8818342151675485
12.11,0.0,-0.8818342151675485
12.12,0.0,-0.8818342151675485
12.13,0.0,-0.8818342151675485
12.14,0.0,-0.8818342151675485
12.15,0.0,-0.8818342151675485
12.16,0.0,-0.8818342151675485
12.17,0.0,-0.8818342151675485
12.18,0.0,-0.8818342151675485
12.19,0.0,-0.8818342151675485
12.2,0.0,-0.8818342151675485
12.21,0.0,-0.8818342151675485
12.22,0.0,-0.8818342151675485
12.23,0.0,-0.8818342151675485
12.24,0.0,-0.8818342151675485
12.25,0.0,-0.8818342151675485
12.26,0.0,-0.8818342151675485
12.27,0.0,-0.8818342151675485
12.28,0.0,-0.8818342151675485
12.29,0.0,-0.8818342151675485
12.3,0.0,-0.8818342151675485
12.31,0.0,-0.8818342151675485
12.32,0.0,-0.8818342151675485
12.33,0.0,-0.8818342151675485
12.34,0.0,-0.8818342151675485
12.35,0.0,-0.8818342151675485
12.36,0.0,-0.8818342151675485
12.37,0.0,-0.8818342151675485
12.38,0.0,-0.8818342151675485
12.39,0.0,-0.8818342151675485
12.4,0.0,-0.8818342151675485
12.41,0.0,-0.8818342151675485
12.42,0.0,-0.8818342151675485
12.43,0.0,-0.8818342151675485
12.44,0.0,-0.8818342151675485
12.45,0.0,-0.8818342151675485
12.46,0.0,-0.8818342151675485
12.47,0.0,-0.8818342151675485
12.48,0.0,-0.8818342151675485
12.49,0.0,-0.8818342151675485
12.5,0.0,-0.8818342151675485
12.51,0.0,-0.8818342151675485
12.52,0.0,-0.8818342151675485
12.53,0.0,-0.8818342151675485
12.54,0.0,-0.8818342151675485
12.55,0.0,-0.8818342151675485
12.56,0.0,-0.8818342151675485
12.57,0.0,-0.8818342151675485
12.58,0.0,-0.8818342151675485
12.59,0.0,-0.8818342151675485
12.6,0.0,-0.8818342151675485
12.61,0.0,-0.8818342151675485
12.620000000000001,0.0,-0.8818342151675485
12.63,0.0,-0.8818342151675485
12.64,0.0,-0.8818342151675485
12.65,0.0,-0.8818342151675485
12.66,0.0,-0.8818342151675485
12.67,0.0,-0.8818342151675485
12.68,0.0,-0.8818342151675485
12.69,0.0,-0.8818342151675485
12.7,0.0,-0.8818342151675485
12.71,0.0,-0.8818342151675485
12.72,0.0,-0.8818342151675485
12.73,0.0,-0.8818342151675485
12.74,0.0,-0.8818342151675485
12.75,0.0,-0.8818342151675485
12.76,0.0,-0.8818342151675485
12.77,0.0,-0.8818342151675485
12.78,0.0,-0.8818342151675485
12.79,0.0,-0.8818342151675485
12.8,0.0,-0.8818342151675485
12.81,0.0,-0.8818342151675485
12.82,0.0,-0.8818342151675485
12.83,0.0,-0.8818342151675485
12.84,0.0,-0.8818342151675485
12.85,0.0,-0.8818342151675485
12.86,0.0,-0.8818342151675485
12.870000000000001,0.0,-0.8818342151675485
12.88,0.0,-0.8818342151675485
12.89,0.0,-0.8818342151675485
12.9,0.0,-0.8818342151675485
12.91,0.0,-0.8818342151675485
12.92,0.0,-0.8818342151675485
12.93,0.0,-0.8818342151675485
12.94,0.0,-0.8818342151675485
12.95,0.0,-0.8818342151675485
12.96,0.0,-0.8818342151675485
12.97,0.0,-0.8818342151675485
12.98,0.0,-0.8818342151675485
12.99,0.0,-0.8818342151675485
13.0,0.0,-0.8818342151675485
13.01,0.0,-0.8818342151675485
13.02,0.0,-0.8818342151675485
13.03,0.0,-0.8818342151675485
13.04,0.0,-0.8818342151675485
13.05,0.0,-0.8818342151675485
13.06,0.0,-0.8818342151675485
13.07,0.0,-0.8818342151675485
13.08,0.0,-0.8818342151675485
13.09,0.0,-0.8818342151675485
13.1,0.0,-0.8818342151675485
13.11,0.0,-0.8818342151675485
13.120000000000001,0.0,-0.8818342151675485
13.13,0.0,-0.8818342151675485
13.14,0.0,-0.8818342151675485
13.15,0.0,-0.8818342151675485
13.16,0.0,-0.8818342151675485
13.17,0.0,-0.8818342151675485
13.18,0.0,-0.8818342151675485
13.19,0.0,-0.8818342151675485
13.2,0.0,-0.8818342151675485
13.21,0.0,-0.8818342151675485
13.22,0.0,-0.8818342151675485
13.23,0.0,-0.8818342151675485
13.24,0.0,-0.8818342151675485
13.25,0.0,-0.8818342151675485
13.26,0.0,-0.8818342151675485
13.27,0.0,-0.8818342151675485
13.28,0.0,-0.8818342151675485
13.29,0.0,-0.8818342151675485
13.3,0.0,-0.8818342151675485
13.31,0.0,-0.8818342151675485
13.32,0.0,-0.8818342151675485
13.33,0.0,-0.8818342151675485
13.34,0.0,-0.8818342151675485
13.35,0.0,-0.8818342151675485
13.36,0.0,-0.8818342151675485
13.370000000000001,0.0,-0.8818342151675485
13.38,0.0,-0.8818342151675485
13.39,0.0,-0.8818342151675485
13.4,0.0,-0.8818342151675485
13.41,0.0,-0.8818342151675485
13.42,0.0,-0.8818342151675485
13.43,0.0,-0.8818342151675485
13.44,0.0,-0.8818342151675485
13.45,0.0,-0.8818342151675485
13.46,0.0,-0.8818342151675485
13.47,0.0,-0.8818342151675485
13.48,0.0,-0.8818342151675485
13.49,0.0,-0.8818342151675485
13.5,0.0,-0.8818342151675485
13.51,0.0,-0.8818342151675485
13.52,0.0,-0.8818342151675485
13.530000000000001,0.0,-0.8818342151675485
13.54,0.0,-0.8818342151675485
13.55,0.0,-0.8818342151675485
13.56,0.0,-0.8818342151675485
13.57,0.0,-0.8818342151675485
13.58,0.0,-0.8818342151675485
13.59,0.0,-0.8818342151675485
13.6,0.0,-0.8818342151675485
13.61,0.0,-0.8818342151675485
13.620000000000001,0.0,-0.8818342151675485
13.629999999999999,0.0,-0.8818342151675485
13.64,0.0,-0.8818342151675485
13.65,0.0,-0.8818342151675485
13.66,0.0,-0.8818342151675485
13.67,0.0,-0.8818342151675485
13.68,0.0,-0.8818342151675485
13.69,0.0,-0.8818342151675485
13.7,0.0,-0.8818342151675485
13.71,0.0,-0.8818342151675485
13.72,0.0,-0.8818342151675485
13.73,0.0,-0.8818342151675485
13.74,0.0,-0.8818342151675485
13.75,0.0,-0.8818342151675485
13.76,0.0,-0.8818342151675485
13.77,0.0,-0.8818342151675485
13.780000000000001,0.0,-0.8818342151675485
13.79,0.0,-0.8818342151675485
13.8,0.0,-0.8818342151675485
13.81,0.0,-0.8818342151675485
13.82,0.0,-0.8818342151675485
13.83,0.0,-0.8818342151675485
13.84,0.0,-0.8818342151675485
13.85,0.0,-0.8818342151675485
13.86,0.0,-0.8818342151675485
13.870000000000001,0.0,-0.8818342151675485
13.879999999999999,0.0,-0.8818342151675485
13.89,0.0,-0.8818342151675485
13.9,0.0,-0.8818342151675485
13.91,0.0,-0.8818342151675485
13.92,0.0,-0.8818342151675485
13.93,0.0,-0.8818342151675485
13.94,0.0,-0.8818342151675485
13.95,0.0,-0.8818342151675485
13.96,0.0,-0.8818342151675485
13.97,0.0,-0.8818342151675485
13.98,0.0,-0.8818342151675485
13.99,0.0,-0.8818342151675485
14.0,0.0,-0.8818342151675485
14.01,0.0,-0.8818342151675485
14.02,0.0,-0.8818342151675485
14.030000000000001,0.0,-0.8818342151675485
14.04,0.0,-0.8818342151675485
14.05,0.0,-0.8818342151675485
14.06,0.0,-0.8818342151675485
14.07,0.0,-0.8818342151675485
14.08,0.0,-0.8818342151675485
14.09,0.0,-0.8818342151675485
14.1,0.0,-0.8818342151675485
14.11,0.0,-0.8818342151675485
14.120000000000001,0.0,-0.8818342151675485
14.129999999999999,0.0,-0.8818342151675485
14.14,0.0,-0.8818342151675485
14.15,0.0,-0.8818342151675485
14.16,0.0,-0.8818342151675485
14.17,0.0,-0.8818342151675485
14.18,0.0,-0.8818342151675485
14.19,0.0,-0.8818342151675485
14.2,0.0,-0.8818342151675485
14.21,0.0,-0.8818342151675485
14.22,0.0,-0.8818342151675485
14.23,0.0,-0.8818342151675485
14.24,0.0,-0.8818342151675485
14.25,0.0,-0.8818342151675485
14.26,0.0,-0.8818342151675485
14.27,0.0,-0.8818342151675485
14.280000000000001,0.0,-0.8818342151675485
14.29,0.0,-0.8818342151675485
14.3,0.0,-0.8818342151675485
14.31,0.0,-0.8818342151675485
14.32,0.0,-0.8818342151675485
14.33,0.0,-0.8818342151675485
14.34,0.0,-0.8818342151675485
14.35,0.0,-0.8818342151675485
14.36,0.0,-0.8818342151675485
14.370000000000001,0.0,-0.8818342151675485
14.379999999999999,0.0,-0.8818342151675485
14.39,0.0,-0.8818342151675485
14.4,0.0,-0.8818342151675485
14.41,0.0,-0.8818342151675485
14.42,0.0,-0.8818342151675485
14.43,0.0,-0.8818342151675485
14.44,0.0,-0.8818342151675485
14.45,0.0,-0.8818342151675485
14.46,0.0,-0.8818342151675485
14.47,0.0,-0.8818342151675485
14.48,0.0,-0.8818342151675485
14.49,0.0,-0.8818342151675485
14.5,0.0,-0.8818342151675485
14.51,0.0,-0.8818342151675485
14.52,0.0,-0.8818342151675485
14.530000000000001,0.0,-0.8818342151675485
14.54,0.0,-0.8818342151675485
14.55,0.0,-0.8818342151675485
14.56,0.0,-0.8818342151675485
14.57,0.0,-0.8818342151675485
14.58,0.0,-0.8818342151675485
14.59,0.0,-0.8818342151675485
14.6,0.0,-0.8818342151675485
14.61,0.0,-0.8818342151675485
14.620000000000001,0.0,-0.8818342151675485
14.629999999999999,0.0,-0.8818342151675485
14.64,0.0,-0.8818342151675485
14.65,0.0,-0.8818342151675485
14.66,0.0,-0.8818342151675485
14.67,0.0,-0.8818342151675485
14.68,0.0,-0.8818342151675485
14.69,0.0,-0.8818342151675485
14.7,0.0,-0.8818342151675485
14.71,0.0,-0.8818342151675485
14.72,0.0,-0.8818342151675485
14.73,0.0,-0.8818342151675485
14.74,0.0,-0.8818342151675485
14.75,0.0,-0.8818342151675485
14.76,0.0,-0.8818342151675485
14.77,0.0,-0.8818342151675485
14.780000000000001,0.0,-0.8818342151675485
14.79,0.0,-0.8818342151675485
14.8,0.0,-0.8818342151675485
14.81,0.0,-0.8818342151675485
14.82,0.0,-0.8818342151675485
14.83,0.0,-0.8818342151675485
14.84,0.0,-0.8818342151675485
14.85,0.0,-0.8818342151675485
14.86,0.0,-0.8818342151675485
14.870000000000001,0.0,-0.8818342151675485
14.879999999999999,0.0,-0.8818342151675485
14.89,0.0,-0.8818342151675485
14.9,0.0,-0.8818342151675485
14.91,0.0,-0.8818342151675485
14.92,0.0,-0.8818342151675485
14.93,0.0,-0.8818342151675485
14.94,0.0,-0.8818342151675485
14.95,0.0,-0.8818342151675485
14.96,0.0,-0.8818342151675485
14.97,0.0,-0.8818342151675485
14.98,0.0,-0.8818342151675485
14.99,0.0,-0.8818342151675485
15.0,0.0,-0.8818342151675485
