src,dst,workspace,layer,edge_kind,weight,evidence_status,why
IN-TASK-SELECT-SPRING-CONFIG,IN-TASK-ENABLE-LEVELING,WS-INPUTS,optimized,task_flow,0.16,designed_target,Operational action→feedback route.
IN-TASK-ENABLE-LEVELING,IN-CHECK-LEVELING-VIS,WS-INPUTS,optimized,checks,0.12,designed_target,Operational action→feedback route.
IN-CHECK-LEVELING-VIS,IN-FEEDBACK-LEVELING,WS-INPUTS,optimized,feedback,0.08,designed_target,Operational action→feedback route.
IN-TASK-EDIT-SYMMETRY,IN-CHECK-SYMMETRY-VIS,WS-INPUTS,optimized,checks,0.12,designed_target,Operational action→feedback route.
IN-CHECK-SYMMETRY-VIS,IN-FEEDBACK-SYMMETRY,WS-INPUTS,optimized,feedback,0.08,designed_target,Operational action→feedback route.
IN-TASK-EDIT-GEOMETRY,IN-TASK-EDIT-SYMMETRY,WS-INPUTS,optimized,task_flow,0.14,designed_target,Operational action→feedback route.
IN-TASK-EDIT-SYMMETRY,IN-TASK-EDIT-CYL-POINTS,WS-INPUTS,optimized,task_flow,0.14,designed_target,Operational action→feedback route.
IN-TASK-EDIT-CYL-POINTS,IN-TASK-OPEN-TWIN,WS-INPUTS,optimized,task_flow,0.12,designed_target,Operational action→feedback route.
IN-TASK-OPEN-TWIN,IN-CHECK-TWIN-SYNC,WS-INPUTS,optimized,checks,0.12,designed_target,Operational action→feedback route.
IN-CHECK-TWIN-SYNC,IN-FEEDBACK-TWIN,WS-INPUTS,optimized,feedback,0.08,designed_target,Operational action→feedback route.
IN-TASK-OPEN-TWIN,IN-TASK-VALIDATE,WS-INPUTS,optimized,task_flow,0.18,designed_target,Operational action→feedback route.
IN-TASK-VALIDATE,IN-CHECK-REQ,WS-INPUTS,optimized,checks,0.12,designed_target,Operational action→feedback route.
IN-TASK-VALIDATE,IN-CHECK-GEOM,WS-INPUTS,optimized,checks,0.12,designed_target,Operational action→feedback route.
IN-CHECK-REQ,IN-BLOCK-REQ,WS-INPUTS,optimized,blocked_by,0.22,designed_target,Operational action→feedback route.
IN-CHECK-GEOM,IN-BLOCK-GEOM,WS-INPUTS,optimized,blocked_by,0.22,designed_target,Operational action→feedback route.
IN-BLOCK-REQ,IN-LOOP-EDIT-VALIDATE,WS-INPUTS,optimized,loops,0.18,designed_target,Operational action→feedback route.
IN-BLOCK-GEOM,IN-LOOP-EDIT-VALIDATE,WS-INPUTS,optimized,loops,0.18,designed_target,Operational action→feedback route.
IN-LOOP-EDIT-VALIDATE,IN-TASK-EDIT-GEOMETRY,WS-INPUTS,optimized,returns_to,0.18,designed_target,Operational action→feedback route.
IN-TASK-VALIDATE,IN-FEEDBACK-VALID,WS-INPUTS,optimized,feedback,0.08,designed_target,Operational action→feedback route.
IN-FEEDBACK-VALID,IN-TASK-SAVE,WS-INPUTS,optimized,task_flow,0.12,designed_target,Operational action→feedback route.
IN-TASK-SAVE,IN-FEEDBACK-SAVED,WS-INPUTS,optimized,feedback,0.08,designed_target,Operational action→feedback route.
IN-FEEDBACK-SAVED,IN-TASK-HANDOFF,WS-INPUTS,optimized,task_flow,0.12,designed_target,Operational action→feedback route.
IN-TASK-HANDOFF,IN-CHECK-REQ,WS-INPUTS,optimized,checks,0.08,designed_target,Operational action→feedback route.
IN-TASK-HANDOFF,IN-BLOCK-HANDOFF,WS-INPUTS,optimized,blocked_by,0.18,designed_target,Operational action→feedback route.
IN-FEEDBACK-TWIN,IN-LOOP-GRAPH-SYNC,WS-INPUTS,optimized,loops,0.12,designed_target,Operational action→feedback route.
IN-LOOP-GRAPH-SYNC,IN-TASK-SELECT-GROUP,WS-INPUTS,optimized,returns_to,0.12,designed_target,Operational action→feedback route.
IN-TASK-SELECT-GROUP,IN-GROUPS,WS-INPUTS,optimized,uses,0.03,designed_target,Задача использует region.
IN-TASK-SELECT-GROUP,FIELDGROUP-WS-INPUTS-group_project_meta,WS-INPUTS,optimized,uses,0.03,designed_target,Задача использует группу полей.
IN-TASK-SELECT-GROUP,FIELDGROUP-WS-INPUTS-group_frame_geometry,WS-INPUTS,optimized,uses,0.03,designed_target,Задача использует группу полей.
IN-TASK-SELECT-GROUP,FIELDGROUP-WS-INPUTS-group_masses_inertia,WS-INPUTS,optimized,uses,0.03,designed_target,Задача использует группу полей.
IN-TASK-SELECT-GROUP,FIELDGROUP-WS-INPUTS-group_springs,WS-INPUTS,optimized,uses,0.03,designed_target,Задача использует группу полей.
IN-TASK-SELECT-GROUP,FIELDGROUP-WS-INPUTS-group_cylinders,WS-INPUTS,optimized,uses,0.03,designed_target,Задача использует группу полей.
IN-TASK-SELECT-GROUP,FIELDGROUP-WS-INPUTS-group_pneumatics,WS-INPUTS,optimized,uses,0.03,designed_target,Задача использует группу полей.
IN-TASK-SELECT-GROUP,FIELDGROUP-WS-INPUTS-group_numerics,WS-INPUTS,optimized,uses,0.03,designed_target,Задача использует группу полей.
IN-TASK-SELECT-GROUP,FIELDGROUP-WS-INPUTS-group_flags_modes,WS-INPUTS,optimized,uses,0.03,designed_target,Задача использует группу полей.
IN-TASK-EDIT-GEOMETRY,IN-FORM,WS-INPUTS,optimized,uses,0.03,designed_target,Задача использует region.
IN-TASK-EDIT-GEOMETRY,IN-TWIN,WS-INPUTS,optimized,uses,0.03,designed_target,Задача использует region.
IN-TASK-EDIT-GEOMETRY,FIELDGROUP-WS-INPUTS-group_frame_geometry,WS-INPUTS,optimized,uses,0.03,designed_target,Задача использует группу полей.
IN-TASK-EDIT-GEOMETRY,FIELDGROUP-WS-INPUTS-group_masses_inertia,WS-INPUTS,optimized,uses,0.03,designed_target,Задача использует группу полей.
IN-TASK-SELECT-SPRING-CONFIG,IN-FORM,WS-INPUTS,optimized,uses,0.03,designed_target,Задача использует region.
IN-TASK-SELECT-SPRING-CONFIG,IN-TWIN,WS-INPUTS,optimized,uses,0.03,designed_target,Задача использует region.
IN-TASK-SELECT-SPRING-CONFIG,FIELDGROUP-WS-INPUTS-group_springs,WS-INPUTS,optimized,uses,0.03,designed_target,Задача использует группу полей.
IN-TASK-ENABLE-LEVELING,IN-FORM,WS-INPUTS,optimized,uses,0.03,designed_target,Задача использует region.
IN-TASK-ENABLE-LEVELING,IN-TWIN,WS-INPUTS,optimized,uses,0.03,designed_target,Задача использует region.
IN-TASK-ENABLE-LEVELING,IN-VALID,WS-INPUTS,optimized,uses,0.03,designed_target,Задача использует region.
IN-TASK-ENABLE-LEVELING,FIELDGROUP-WS-INPUTS-group_springs,WS-INPUTS,optimized,uses,0.03,designed_target,Задача использует группу полей.
IN-TASK-ENABLE-LEVELING,FIELDGROUP-WS-INPUTS-group_flags_modes,WS-INPUTS,optimized,uses,0.03,designed_target,Задача использует группу полей.
IN-TASK-EDIT-SYMMETRY,IN-FORM,WS-INPUTS,optimized,uses,0.03,designed_target,Задача использует region.
IN-TASK-EDIT-SYMMETRY,IN-TWIN,WS-INPUTS,optimized,uses,0.03,designed_target,Задача использует region.
IN-TASK-EDIT-SYMMETRY,FIELDGROUP-WS-INPUTS-group_flags_modes,WS-INPUTS,optimized,uses,0.03,designed_target,Задача использует группу полей.
IN-TASK-EDIT-SYMMETRY,FIELDGROUP-WS-INPUTS-group_springs,WS-INPUTS,optimized,uses,0.03,designed_target,Задача использует группу полей.
IN-TASK-EDIT-SYMMETRY,FIELDGROUP-WS-INPUTS-group_cylinders,WS-INPUTS,optimized,uses,0.03,designed_target,Задача использует группу полей.
IN-TASK-EDIT-CYL-POINTS,IN-FORM,WS-INPUTS,optimized,uses,0.03,designed_target,Задача использует region.
IN-TASK-EDIT-CYL-POINTS,IN-TWIN,WS-INPUTS,optimized,uses,0.03,designed_target,Задача использует region.
IN-TASK-EDIT-CYL-POINTS,FIELDGROUP-WS-INPUTS-group_cylinders,WS-INPUTS,optimized,uses,0.03,designed_target,Задача использует группу полей.
IN-TASK-OPEN-TWIN,IN-TWIN,WS-INPUTS,optimized,uses,0.03,designed_target,Задача использует region.
IN-TASK-OPEN-TWIN,FIELDGROUP-WS-INPUTS-group_frame_geometry,WS-INPUTS,optimized,uses,0.03,designed_target,Задача использует группу полей.
IN-TASK-OPEN-TWIN,FIELDGROUP-WS-INPUTS-group_springs,WS-INPUTS,optimized,uses,0.03,designed_target,Задача использует группу полей.
IN-TASK-OPEN-TWIN,FIELDGROUP-WS-INPUTS-group_cylinders,WS-INPUTS,optimized,uses,0.03,designed_target,Задача использует группу полей.
IN-TASK-OPEN-TWIN,FIELDGROUP-WS-INPUTS-group_pneumatics,WS-INPUTS,optimized,uses,0.03,designed_target,Задача использует группу полей.
IN-TASK-VALIDATE,IN-VALID,WS-INPUTS,optimized,uses,0.03,designed_target,Задача использует region.
IN-TASK-VALIDATE,FIELDGROUP-WS-INPUTS-group_project_meta,WS-INPUTS,optimized,uses,0.03,designed_target,Задача использует группу полей.
IN-TASK-VALIDATE,FIELDGROUP-WS-INPUTS-group_frame_geometry,WS-INPUTS,optimized,uses,0.03,designed_target,Задача использует группу полей.
IN-TASK-VALIDATE,FIELDGROUP-WS-INPUTS-group_springs,WS-INPUTS,optimized,uses,0.03,designed_target,Задача использует группу полей.
IN-TASK-VALIDATE,FIELDGROUP-WS-INPUTS-group_cylinders,WS-INPUTS,optimized,uses,0.03,designed_target,Задача использует группу полей.
IN-TASK-VALIDATE,FIELDGROUP-WS-INPUTS-group_pneumatics,WS-INPUTS,optimized,uses,0.03,designed_target,Задача использует группу полей.
IN-TASK-VALIDATE,FIELDGROUP-WS-INPUTS-group_numerics,WS-INPUTS,optimized,uses,0.03,designed_target,Задача использует группу полей.
IN-TASK-VALIDATE,FIELDGROUP-WS-INPUTS-group_flags_modes,WS-INPUTS,optimized,uses,0.03,designed_target,Задача использует группу полей.
IN-TASK-SAVE,IN-ACTIONS,WS-INPUTS,optimized,uses,0.03,designed_target,Задача использует region.
IN-TASK-SAVE,IN-HEADER,WS-INPUTS,optimized,uses,0.03,designed_target,Задача использует region.
IN-TASK-SAVE,FIELDGROUP-WS-INPUTS-group_project_meta,WS-INPUTS,optimized,uses,0.03,designed_target,Задача использует группу полей.
IN-TASK-SAVE,FIELDGROUP-WS-INPUTS-group_frame_geometry,WS-INPUTS,optimized,uses,0.03,designed_target,Задача использует группу полей.
IN-TASK-SAVE,FIELDGROUP-WS-INPUTS-group_springs,WS-INPUTS,optimized,uses,0.03,designed_target,Задача использует группу полей.
IN-TASK-SAVE,FIELDGROUP-WS-INPUTS-group_cylinders,WS-INPUTS,optimized,uses,0.03,designed_target,Задача использует группу полей.
IN-TASK-HANDOFF,IN-ACTIONS,WS-INPUTS,optimized,uses,0.03,designed_target,Задача использует region.
IN-TASK-HANDOFF,FIELDGROUP-WS-INPUTS-group_project_meta,WS-INPUTS,optimized,uses,0.03,designed_target,Задача использует группу полей.
TREE-WS-RING,CUR-RG-LAUNCH,WS-RING,current,navigates,1.0,evidence_bound,Текущий route и дефицит видимости.
CUR-RG-LAUNCH,CUR-RG-NOT-DOMINANT,WS-RING,current,task_flow,1.2,evidence_bound,Текущий route и дефицит видимости.
CUR-RG-NOT-DOMINANT,CUR-RG-TELEMETRY-MIX,WS-RING,current,task_flow,1.2,evidence_bound,Текущий route и дефицит видимости.
CUR-RG-TELEMETRY-MIX,CUR-RG-SEAM-AMBIG,WS-RING,current,task_flow,1.2,evidence_bound,Текущий route и дефицит видимости.
CUR-RG-SEAM-AMBIG,CUR-RG-EXPORT-HIDDEN,WS-RING,current,task_flow,1.2,evidence_bound,Текущий route и дефицит видимости.
TREE-WS-RING,ROOT-WS-RING,WS-RING,optimized,open_direct,0.35,designed_target,Прямой вход и обязательный shell.
ROOT-WS-RING,DOCK-TREE-WS-RING,WS-RING,optimized,contains,0.12,designed_target,Прямой вход и обязательный shell.
ROOT-WS-RING,DOCK-INSPECTOR-WS-RING,WS-RING,optimized,contains,0.12,designed_target,Прямой вход и обязательный shell.
ROOT-WS-RING,DOCK-STATUS-WS-RING,WS-RING,optimized,contains,0.12,designed_target,Прямой вход и обязательный shell.
ROOT-WS-RING,RING-SCR-01,WS-RING,optimized,navigates,0.18,designed_target,Рабочее пространство раскрывается в режимы/экраны.
RING-SCR-01,RG-HEADER,WS-RING,optimized,contains,0.05,designed_target,Экран содержит region.
RING-SCR-01,RG-LEFT,WS-RING,optimized,contains,0.05,designed_target,Экран содержит region.
RING-SCR-01,RG-PLAN,WS-RING,optimized,contains,0.05,designed_target,Экран содержит region.
RING-SCR-01,RG-LONG,WS-RING,optimized,contains,0.05,designed_target,Экран содержит region.
RING-SCR-01,RG-CROSSFALL,WS-RING,optimized,contains,0.05,designed_target,Экран содержит region.
RING-SCR-01,RG-FOOTER,WS-RING,optimized,contains,0.05,designed_target,Экран содержит region.
ROOT-WS-RING,RING-SCR-02,WS-RING,optimized,navigates,0.18,designed_target,Рабочее пространство раскрывается в режимы/экраны.
RING-SCR-02,RG-HEADER,WS-RING,optimized,contains,0.05,designed_target,Экран содержит region.
RING-SCR-02,RG-LEFT,WS-RING,optimized,contains,0.05,designed_target,Экран содержит region.
RING-SCR-02,RG-PLAN,WS-RING,optimized,contains,0.05,designed_target,Экран содержит region.
RING-SCR-02,RG-LONG,WS-RING,optimized,contains,0.05,designed_target,Экран содержит region.
RING-SCR-02,RG-CROSSFALL,WS-RING,optimized,contains,0.05,designed_target,Экран содержит region.
RING-SCR-02,RG-FOOTER,WS-RING,optimized,contains,0.05,designed_target,Экран содержит region.
ROOT-WS-RING,RING-SCR-03,WS-RING,optimized,navigates,0.18,designed_target,Рабочее пространство раскрывается в режимы/экраны.
RING-SCR-03,RG-HEADER,WS-RING,optimized,contains,0.05,designed_target,Экран содержит region.
RING-SCR-03,RG-LEFT,WS-RING,optimized,contains,0.05,designed_target,Экран содержит region.
RING-SCR-03,RG-PLAN,WS-RING,optimized,contains,0.05,designed_target,Экран содержит region.
RING-SCR-03,RG-LONG,WS-RING,optimized,contains,0.05,designed_target,Экран содержит region.
RING-SCR-03,RG-CROSSFALL,WS-RING,optimized,contains,0.05,designed_target,Экран содержит region.
RING-SCR-03,RG-FOOTER,WS-RING,optimized,contains,0.05,designed_target,Экран содержит region.
ROOT-WS-RING,RING-SCR-04,WS-RING,optimized,navigates,0.18,designed_target,Рабочее пространство раскрывается в режимы/экраны.
RING-SCR-04,RG-HEADER,WS-RING,optimized,contains,0.05,designed_target,Экран содержит region.
RING-SCR-04,RG-LEFT,WS-RING,optimized,contains,0.05,designed_target,Экран содержит region.
RING-SCR-04,RG-PLAN,WS-RING,optimized,contains,0.05,designed_target,Экран содержит region.
RING-SCR-04,RG-FOOTER,WS-RING,optimized,contains,0.05,designed_target,Экран содержит region.
RG-HEADER,RG-FLD-SCENARIO-NAME,WS-RING,optimized,contains,0.03,designed_target,Region contains element.
RG-HEADER,RG-FLD-CLOSURE-POLICY,WS-RING,optimized,contains,0.03,designed_target,Region contains element.
RG-HEADER,RG-FLD-V0,WS-RING,optimized,contains,0.03,designed_target,Region contains element.
RG-HEADER,RG-FLD-DX,WS-RING,optimized,contains,0.03,designed_target,Region contains element.
RG-HEADER,RG-FLD-LAPS,WS-RING,optimized,contains,0.03,designed_target,Region contains element.
RG-HEADER,RG-FLD-SEED,WS-RING,optimized,contains,0.03,designed_target,Region contains element.
RG-HEADER,RG-FLD-ROAD-WIDTH,WS-RING,optimized,contains,0.03,designed_target,Region contains element.
RG-HEADER,RG-BTN-GENERATE-PREVIEW,WS-RING,optimized,contains,0.03,designed_target,Region contains element.
RG-LEFT,RG-SEGMENT-LIST,WS-RING,optimized,contains,0.03,designed_target,Region contains element.
RG-LEFT,RG-BTN-ADD-SEGMENT,WS-RING,optimized,contains,0.03,designed_target,Region contains element.
RG-LEFT,RG-BTN-DUP-SEGMENT,WS-RING,optimized,contains,0.03,designed_target,Region contains element.
RG-LEFT,RG-BTN-DELETE-SEGMENT,WS-RING,optimized,contains,0.03,designed_target,Region contains element.
RG-LEFT,RG-BTN-INSERT-BEFORE,WS-RING,optimized,contains,0.03,designed_target,Region contains element.
RG-LEFT,RG-BTN-INSERT-AFTER,WS-RING,optimized,contains,0.03,designed_target,Region contains element.
RG-LEFT,RG-BTN-MOVE-UP,WS-RING,optimized,contains,0.03,designed_target,Region contains element.
RG-LEFT,RG-BTN-MOVE-DOWN,WS-RING,optimized,contains,0.03,designed_target,Region contains element.
RG-LEFT,RG-SEAM-BADGE,WS-RING,optimized,contains,0.03,designed_target,Region contains element.
RG-LEFT,RING-MESSAGE-BAR,WS-RING,optimized,contains,0.03,designed_target,Region contains element.
RG-PLAN,RG-PLAN-VIEW,WS-RING,optimized,contains,0.03,designed_target,Region contains element.
RG-PLAN,RG-PLAN-LEGEND,WS-RING,optimized,contains,0.03,designed_target,Region contains element.
RG-LONG,RG-LONG-PROFILE-VIEW,WS-RING,optimized,contains,0.03,designed_target,Region contains element.
RG-LONG,RG-LONG-STATUS,WS-RING,optimized,contains,0.03,designed_target,Region contains element.
RG-CROSSFALL,RG-CROSSFALL-VIEW,WS-RING,optimized,contains,0.03,designed_target,Region contains element.
RG-CROSSFALL,RG-SEAM-DIAGNOSTICS,WS-RING,optimized,contains,0.03,designed_target,Region contains element.
RG-FOOTER,RG-BTN-CHECK-SEAM,WS-RING,optimized,contains,0.03,designed_target,Region contains element.
RG-FOOTER,RG-BTN-EXPORT-SCENARIO,WS-RING,optimized,contains,0.03,designed_target,Region contains element.
RG-FOOTER,RG-BTN-ADD-TO-SUITE,WS-RING,optimized,contains,0.03,designed_target,Region contains element.
RG-FOOTER,RG-SUITE-LINK-SUMMARY,WS-RING,optimized,contains,0.03,designed_target,Region contains element.
RG-FOOTER,RG-EXPORT-ARTIFACTS,WS-RING,optimized,contains,0.03,designed_target,Region contains element.
RG-FOOTER,RG-VALIDATION-SUMMARY,WS-RING,optimized,contains,0.03,designed_target,Region contains element.
RG-FOOTER,RG-HELP-ANCHOR,WS-RING,optimized,contains,0.03,designed_target,Region contains element.
RG-FOOTER,RING-VALIDATION-STRIP,WS-RING,optimized,contains,0.03,designed_target,Region contains element.
RG-FOOTER,RING-UNITS-LEGEND,WS-RING,optimized,contains,0.03,designed_target,Region contains element.
GLOBAL-RIGHT-INSPECTOR,RG-INS-SEGMENT-CARD,WS-RING,optimized,contains,0.03,designed_target,Region contains element.
GLOBAL-RIGHT-INSPECTOR,RG-INS-SEAM-CARD,WS-RING,optimized,contains,0.03,designed_target,Region contains element.
GLOBAL-RIGHT-INSPECTOR,RG-INS-HELP-CARD,WS-RING,optimized,contains,0.03,designed_target,Region contains element.
GLOBAL-RIGHT-INSPECTOR,UI-RG-FLD-SCENARIO-NAME,WS-RING,optimized,contains,0.03,designed_target,Region contains element.
GLOBAL-RIGHT-INSPECTOR,UI-RG-FLD-CLOSURE-POLICY,WS-RING,optimized,contains,0.03,designed_target,Region contains element.
GLOBAL-RIGHT-INSPECTOR,UI-RG-FLD-V0,WS-RING,optimized,contains,0.03,designed_target,Region contains element.
GLOBAL-RIGHT-INSPECTOR,UI-RG-FLD-DX,WS-RING,optimized,contains,0.03,designed_target,Region contains element.
GLOBAL-RIGHT-INSPECTOR,UI-RG-FLD-LAPS,WS-RING,optimized,contains,0.03,designed_target,Region contains element.
GLOBAL-RIGHT-INSPECTOR,UI-RG-FLD-SEED,WS-RING,optimized,contains,0.03,designed_target,Region contains element.
GLOBAL-RIGHT-INSPECTOR,UI-RG-FLD-ROAD-WIDTH,WS-RING,optimized,contains,0.03,designed_target,Region contains element.
GLOBAL-RIGHT-INSPECTOR,UI-RG-FLD-START-HEIGHT,WS-RING,optimized,contains,0.03,designed_target,Region contains element.
GLOBAL-RIGHT-INSPECTOR,UI-RG-FLD-SHOV-THRESHOLD,WS-RING,optimized,contains,0.03,designed_target,Region contains element.
GLOBAL-RIGHT-INSPECTOR,UI-RG-FLD-SEGMENT-ID,WS-RING,optimized,contains,0.03,designed_target,Region contains element.
GLOBAL-RIGHT-INSPECTOR,UI-RG-FLD-SEGMENT-LABEL,WS-RING,optimized,contains,0.03,designed_target,Region contains element.
GLOBAL-RIGHT-INSPECTOR,UI-RG-FLD-SEGMENT-ENABLED,WS-RING,optimized,contains,0.03,designed_target,Region contains element.
GLOBAL-RIGHT-INSPECTOR,UI-RG-FLD-SEGMENT-LENGTH,WS-RING,optimized,contains,0.03,designed_target,Region contains element.
GLOBAL-RIGHT-INSPECTOR,UI-RG-FLD-TURN-DIRECTION,WS-RING,optimized,contains,0.03,designed_target,Region contains element.
GLOBAL-RIGHT-INSPECTOR,UI-RG-FLD-TURN-RADIUS,WS-RING,optimized,contains,0.03,designed_target,Region contains element.
GLOBAL-RIGHT-INSPECTOR,UI-RG-FLD-ARC-ANGLE,WS-RING,optimized,contains,0.03,designed_target,Region contains element.
GLOBAL-RIGHT-INSPECTOR,UI-RG-FLD-END-HEIGHT,WS-RING,optimized,contains,0.03,designed_target,Region contains element.
GLOBAL-RIGHT-INSPECTOR,UI-RG-FLD-CROSSFALL,WS-RING,optimized,contains,0.03,designed_target,Region contains element.
GLOBAL-RIGHT-INSPECTOR,UI-RG-FLD-SURFACE-TYPE,WS-RING,optimized,contains,0.03,designed_target,Region contains element.
GLOBAL-RIGHT-INSPECTOR,UI-RG-FLD-SURFACE-CLASS,WS-RING,optimized,contains,0.03,designed_target,Region contains element.
GLOBAL-RIGHT-INSPECTOR,UI-RG-FLD-SINE-AMPLITUDE,WS-RING,optimized,contains,0.03,designed_target,Region contains element.
GLOBAL-RIGHT-INSPECTOR,UI-RG-FLD-SINE-WAVELENGTH,WS-RING,optimized,contains,0.03,designed_target,Region contains element.
GLOBAL-RIGHT-INSPECTOR,UI-RG-FLD-PHASE-RIGHT,WS-RING,optimized,contains,0.03,designed_target,Region contains element.
GLOBAL-RIGHT-INSPECTOR,UI-RG-FLD-RANDOM-PHASES,WS-RING,optimized,contains,0.03,designed_target,Region contains element.
GLOBAL-RIGHT-INSPECTOR,UI-RG-FLD-TARGET-SPEED,WS-RING,optimized,contains,0.03,designed_target,Region contains element.
GLOBAL-RIGHT-INSPECTOR,UI-RG-FLD-PASSAGE-MODE,WS-RING,optimized,contains,0.03,designed_target,Region contains element.
ROOT-WS-RING,FIELDGROUP-WS-RING-scope_global,WS-RING,optimized,contains,0.07,designed_target,Workspace contains field groups.
ROOT-WS-RING,FIELDGROUP-WS-RING-scope_segment0,WS-RING,optimized,contains,0.07,designed_target,Workspace contains field groups.
ROOT-WS-RING,FIELDGROUP-WS-RING-scope_segment,WS-RING,optimized,contains,0.07,designed_target,Workspace contains field groups.
ROOT-WS-RING,FIELDGROUP-WS-RING-scope_last_segment,WS-RING,optimized,contains,0.07,designed_target,Workspace contains field groups.
ROOT-WS-RING,FIELDGROUP-WS-RING-scope_export,WS-RING,optimized,contains,0.07,designed_target,Workspace contains field groups.
ROOT-WS-RING,FIELDGROUP-WS-RING-scope_suite_handoff,WS-RING,optimized,contains,0.07,designed_target,Workspace contains field groups.
FIELDGROUP-WS-RING-scope_global,RG-FLD-SCENARIO-NAME,WS-RING,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-RING-scope_global,RG-FLD-CLOSURE-POLICY,WS-RING,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-RING-scope_global,RG-FLD-V0,WS-RING,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-RING-scope_global,RG-FLD-DX,WS-RING,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-RING-scope_global,RG-FLD-LAPS,WS-RING,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-RING-scope_global,RG-FLD-SEED,WS-RING,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-RING-scope_global,RG-FLD-ROAD-WIDTH,WS-RING,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-RING-scope_segment0,RG-FLD-START-HEIGHT,WS-RING,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-RING-scope_global,RG-FLD-SHOV-THRESHOLD,WS-RING,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-RING-scope_segment,RG-FLD-SEGMENT-ID,WS-RING,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-RING-scope_segment,RG-FLD-SEGMENT-LABEL,WS-RING,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-RING-scope_segment,RG-FLD-SEGMENT-ENABLED,WS-RING,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-RING-scope_segment,RG-FLD-SEGMENT-LENGTH,WS-RING,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-RING-scope_segment,RG-FLD-TURN-DIRECTION,WS-RING,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-RING-scope_segment,RG-FLD-TURN-RADIUS,WS-RING,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-RING-scope_segment,RG-FLD-ARC-ANGLE,WS-RING,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-RING-scope_segment,RG-FLD-END-HEIGHT,WS-RING,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-RING-scope_segment,RG-FLD-CROSSFALL,WS-RING,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-RING-scope_segment,RG-FLD-SURFACE-TYPE,WS-RING,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-RING-scope_segment,RG-FLD-SURFACE-CLASS,WS-RING,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-RING-scope_segment,RG-FLD-SINE-AMPLITUDE,WS-RING,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-RING-scope_segment,RG-FLD-SINE-WAVELENGTH,WS-RING,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-RING-scope_segment,RG-FLD-PHASE-RIGHT,WS-RING,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-RING-scope_segment,RG-FLD-RANDOM-PHASES,WS-RING,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-RING-scope_segment,RG-FLD-TARGET-SPEED,WS-RING,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-RING-scope_segment,RG-FLD-PASSAGE-MODE,WS-RING,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-RING-scope_segment,RG-FLD-NOTE,WS-RING,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-RING-scope_last_segment,RG-FLD-AUTO-CLOSE,WS-RING,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-RING-scope_segment,RG-FLD-START-STATE-DERIVED,WS-RING,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-RING-scope_segment,RG-FLD-LEFT-RUT-HEIGHT,WS-RING,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-RING-scope_segment,RG-FLD-RIGHT-RUT-HEIGHT,WS-RING,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-RING-scope_global,RG-FLD-SEAM-DELTA,WS-RING,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-RING-scope_global,RG-FLD-SEAM-STATUS,WS-RING,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-RING-scope_export,RG-FLD-EXPORT-ROAD-CSV,WS-RING,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-RING-scope_export,RG-FLD-EXPORT-SCENARIO-JSON,WS-RING,optimized,contains,0.02,designed_target,Field group contains field.
