path,sha256,bytes
REPORTS/QC_REPORT_v6_72.md,1eb5bc1998bc201dc3dddbd92b7089e01aa9e76dd89665576a8d127403fbd1f7,962
REPORTS/QC_REPORT_v6_73.md,0a6c99ea0871eccc88a36e3cf2ad7c9974043baa3ab26919dfaaeb28324c8649,871
REPORTS/QC_REPORT_v6_76.md,7e2d016b472d372afeb54c143b7679fede9d860be7db11aa6fa2e34599ccf001,1228
REPORTS/QC_REPORT_v6_77.md,b342b7a666f0e1a8ba169fdd5420a19ab38168207e912ddd3e387d865fdd91c0,3290
REPORTS/integration_audit_v6_51.csv,f11ce27f060c4a5044125295443d52708d957e1e685d870cefdcf140d610e849,18615
REPORTS/integration_audit_v6_51.md,12489cd2eda6862681d7c25cffa6b004d03f25b3e58f85aaa63af0e093230454,2299
REPORTS/integration_audit_v6_53.csv,70447d2b7ca1a815285002f8d1ab815fd6ad74d380057d3c122a0c754a992e4e,47919
REPORTS/integration_audit_v6_53.md,e6dab2a318cb7f30404b738e21d2b5855044e99927fa0d1d0f64490b2d94e140,4356
REPORTS/send_bundle_validation_report.json,c2cbb9ebfe9c73b683ddef673bfcb45d27865fefe350862168be27833e816297,1117
REPORTS/send_bundle_validation_report.md,1c827027272b150fd475cd618e62adb403591bf038b74ce7e0363021bf996e71,677
REPORTS/zip_name_encoding_report.json,686cb9811ec7e40ebc235d3dd575a2b1b2d9b78f161a3750d727135c6c6c849e,9217
START_PNEUMO_APP.cmd,e5bb9b6798647ec575a1af4158f48c0fa36bf0c18709045d7fe3725f1ebb5a61,210
START_PNEUMO_APP.py,72bc178b374df2e32c402c77306dedd28c23635f11bc22867c5be0080adab963,38181
START_PNEUMO_APP.pyw,72bc178b374df2e32c402c77306dedd28c23635f11bc22867c5be0080adab963,38181
VERSION.txt,4d2e6ef0d5d63cccb393ca1238aca53790fdc787271bedd60c0bf41bae5ac830,431
__pycache__/START_PNEUMO_APP.cpython-311.pyc,59de1e8cd1dd75e7deeae28ceadf4be86921d7d4f997bb6417b23757e7a22ac7,53307
__pycache__/app.cpython-311.pyc,556b3ff5ac7ca4e2d2ee15d2b66decee1f5bbb58c7067b3f033bc678de1b19c3,29163
__pycache__/compare_ui.cpython-311.pyc,f20187bfd4c2e34a9cf2ad64b71f7dd2505547953059ca36eca26ed4aa52d069,553
__pycache__/scheme_integrity.cpython-311.pyc,d7f79db0ae4078cda79d3bbf521ebceea935e1fd9e72a9ab008f35e5e052beab,693
app.py,7560bbc5ea7f5e7b4fdf608b0213b22193da7a32ae33eb8f243605000ea18931,23492
compare_ui.py,647a503e46db8927bb78a3180273866fadbda0bfbaf5a881e700da3aaa4135a2,375
docs/00_ReleaseNotes.md,6a8ddffc693b1ac079e110f6684f2942c9248616342d7daee829612b6482f731,8017
docs/00_ReleaseNotes_Matematika52.md,0aae45bb956e117f8545f103969e979785072801ff46aa414b6586152d6e87f3,5354
docs/00_ReleaseNotes_Matematika53.md,61d4a1cdbbf78d81f293ecff69d82832c071e806d0b5e84f0b71722879e9cdd2,6342
docs/00_ReleaseNotes_Matematika54.md,c982661e48e2d8f26bedb957d8a74300712381d054ca85b65e53a74ae2ade77a,7349
docs/00_ReleaseNotes_Matematika55.md,13dbac8f9cd88a2e1e9558dc75455454dd17121a03910b9ce0e489c6df329d3b,4415
docs/00_ReleaseNotes_R07.md,af86728bd800cfd375067367eb26bcd0b5b8508b4b7cf513d75895dcfdbf35d9,1753
docs/00_ReleaseNotes_R08.md,752fe49fd58948230d9fa072a390705c4d73c4d0c4e1dcd2e3c16cd5d0f49886,4296
docs/00_ReleaseNotes_R09.md,19f6193ac67aed8d1cf9865852d223c2dbb1538ec235702687e062b8e9f19e7d,5233
docs/00_ReleaseNotes_R10.md,c8a679dd4c9bb6753ae02d616a037346b35760d76e873071199232dcc370697c,4917
docs/00_ReleaseNotes_R12.md,4ea0665689c6d85b65fc388050cbce50383d65f12e880cee58668b530d82686a,3002
docs/00_ReleaseNotes_R13.md,be3693f738cb482863439a147fb44c80ae231125b09e7d7444eb697e940f7d4f,4135
docs/00_ReleaseNotes_R14.md,1d02f5a638960833d9ea923347f18b57f8eafab4fb48bad6db0a52a20214a7ae,7166
docs/00_ReleaseNotes_R15.md,86a8e8d590c5c2cdd54d3abc6fa9dca54d5d20296be4ced11d9afadefec3e196,4617
docs/00_ReleaseNotes_R16.md,658fb0852ba5d486015aab0efec51f349a35b774f01dd502e9eafefe4d38690e,4723
docs/00_ReleaseNotes_R17.md,4b9f075d7a41b71a80bf8324f238fc39d115ca21343182e32e67e5de59b4640a,4955
docs/00_ReleaseNotes_R18.md,ae0f66df67caa766be7d88b4ca09d39f8fd3236baf056daa189a343bd52d5fa8,3115
docs/00_ReleaseNotes_R19.md,607a2bca6ba625246d68bff9f2201b026a7a82acf15f4d93723dcb313ed8e7e4,3597
docs/00_ReleaseNotes_R20.md,d0c64f935d985822270786d082c51fb6d6fee88832035edf735dba9769ccad96,4466
docs/00_ReleaseNotes_R21.md,2a4417110da8f7a892ecfbb3a1005be6ccef4cf9d31ad0408ad1267794822288,2075
docs/00_ReleaseNotes_R22.md,ae221b706d24f36031f6f85b380cda7009e439aebf3a700c91ab1a82bede4e93,2387
docs/00_ReleaseNotes_R23.md,57543ac09c9ad534bd60e7c0d29e2a9cae7f9cc945af204705e380cdeb7227b5,2602
docs/00_ReleaseNotes_R24.md,385b18589607f6b7a593165b579cf21336eeb087e180f12bfb55398abfe3cc61,1578
docs/00_ReleaseNotes_R25.md,a29d973a039ed79a8610e43c04a4e5472d877ca23b6efb5da620e7f879ddab0b,3589
docs/00_ReleaseNotes_R26.md,ca1024481998365a666038916c5e14f3404ab884fe22bfb22cc9d5b15398986a,2252
docs/00_ReleaseNotes_R27.md,7f01d7a4de59f63c016143221afafa2020a5c4ca103fb7a978d9214a403c0237,5722
docs/00_ReleaseNotes_R28.md,795eb7f78b643d94f03f635ec51d0a42110a5d4044a775009970ed3a53eb0391,5313
docs/01_Animation_Integration.md,da79475c8bf7d391fcd755f1013e5af915677380b4719a7d35f58efc8684d749,3574
docs/01_AutoverifNonfiniteAllowlist.md,68c09320b1a675bb993704e97e794120adbb1dc6547ecf8e2473952d9f50eb02,1625
docs/01_RequirementsFromContext.json,99c2ee5ce0bbe2c3f087c4d87e95505409f4a5bfe51efbb013151f1b3fa4fc21,552154
docs/01_RequirementsFromContext.md,05af0f105a1134726ab46462d843afba9ff2668373ff61220772aeeed297f8ac,318
docs/01_RequirementsFromContext_RAW.md,423491ac7d83765e7b3646ed7578b9e73e9480d0fc076d60e80b90c32b66469d,332566
docs/02_LogAnalysis.md,7c05d96fb90249332da4d60e3c761a40d3532fa21e6a1141a258a0b5da608622,474
docs/02_NPZ_Schema.md,52d83c8b42fccba58003fd60dde0c9c7737a412b604525460ce38004e6dcb524,1189
docs/02_SmoothingNoOffset.md,f4b1d42fdb1abc654a1e16dc71787deff80eefae8a57d539740ba1d36485c5f6,1901
docs/02_TimeSeriesStrict.md,43e05f6a653a94e90cfc0a2aa64cd5b64668ba5bc5897b2e73bc52f09f28373e,1619
docs/03_Architecture.md,aca888e920ff7a749abaee6e116de52ba93876720e5844389f88833887d20a6a,639
docs/03_Changes_AnimaciyaR56.md,9777f2e8099545e21b3a87e9ce1115c5bff2c1655339218634ac2b0b63b8b450,3626
docs/03_Changes_AnimaciyaR57.md,356cfc8abfddb182a56968d0ce8dd4f870c5ed87eed64a1789dffd7cd8f104fd,5349
docs/03_Troubleshooting.md,7c55bd653e48e9603ede2756dd65cf2f562eb7afc37de18a41dd6cc91a0ed4e4,4557
docs/04_DiagrammyV625Charts.md,9cd4c933a3e070435e667b1c202dc4d02ba5ed710e351dbdccf7d0009202dbb2,6324
docs/04_MechEnergyAudit.md,dfe86654fc3e453ab092d48131441125b71a88a6e46c4adb6a20387f6ca3f850,5734
docs/04_MechRel0Selfcheck.md,c55490b1c2f1618ff36f5eafcee081d5779dd2d0e13233ce77a6e09bc90435dc,6526
docs/04_ProjectStructure.md,92beabc19669899c418f187deee31e1baa287c7919f89d627758ceaaa30213a1,4790
docs/05_MechEnergyRegression.md,d8ad96794a528b5309a1e37b8069519286f01dd049cc752b8965a6bcec0e81ee,3484
docs/05_WhatIs_NPZ.md,ebcf68ef4369319a54d8129a3c027a0d8bd45133fe2b35f063478fb0eef40d3f,2171
docs/06_CalibrationAndAutopilot.md,293c649d1f0aa2d0f737c9453ca2cd32ed7a27c65da53c5f96772ada6f1b9ef4,730
docs/06_WorldRoadPrecomputeFix.md,062a285e328dad1e5d209b5d3d8790f3d9fd5866b54f97345858e5fe99516c28,2365
docs/07_MechRel0Selfcheck.md,6bad664e4e19318805c5aab761127242ce2311e111bc12f239601ed1d3f3f693,8247
docs/07_MechanicalEnergyAudit.md,7fac87e789ecc558bb456860f341727a681de7bf07ae9d290bbfc95d318bab6b,6664
docs/07_README_MECHANIKA_UPDATE.md,b5a52a8a349a0209d2962ab8aea77b5ce61a81ad17e06ed613d0d2174c5742be,5710
docs/08_AlgOpt_v6_28_AshaSurrogate.txt,31a5d5d8e6defac2c81673e2213265fad366c28f5d969b3d1cccf52c3b8e2898,1556
docs/08_BUILD_INFO_ALGOPT_v6_28.txt,31a5d5d8e6defac2c81673e2213265fad366c28f5d969b3d1cccf52c3b8e2898,1556
docs/08_CHANGED_FILES_ALGOPT_v6_28.md,6a239105aad3de7042021b7fbd0cd1d4565183e6c361beba0859b7dc41a0336a,1141
docs/09_DIAGRAMMY_V625_CHARTS.md,1e7b28b2cb1165a50779908e61572c3caa88be77b6d6daaa96631b8714c990d1,7816
docs/09_README_DIAGRAMMY_V625_CHARTS.md,1e7b28b2cb1165a50779908e61572c3caa88be77b6d6daaa96631b8714c990d1,7816
docs/09_README_DIAGRAMMY_V632_CHARTS.md,2c7c01c9be5e7300897b7aac85640a8bc3df4521e631dc427223ffdf63bd723b,5674
docs/10_INTERFEIS772_DETAILED.md,27e58c68c1e950b2e8f37e3fc3cdc467f27ff42c64b62bac9f28b952c9c2d24b,4373
docs/10_NextStepsPlan.md,c8345acc1e763061e174b26c617d21b1bc9f88aad31afc8bd48996cd0dca70e9,6874
docs/10_README_INTERFEIS772_DETAILED.md,27e58c68c1e950b2e8f37e3fc3cdc467f27ff42c64b62bac9f28b952c9c2d24b,4373
docs/11_TODO.md,cb556de873046aef189a8e8f4bc16d2c91d6c3ca8eae341c7c59d64116302b25,261
docs/12_AlgOpt_v6_33_StagedSeedsWorldCache.md,ca0ae86996d5882ada551d864186671aa7cd66c3f32f39ba37375954ec7870f7,3720
docs/12_MechWorldRoad_Observability.md,bad8ee226a4c0d770aa1a46883f9b03239e7aa03a38e87914c231c19ef8ac272,8358
docs/12_TESTY632_RELEASE_NOTES.md,2230fadeb9617f18e09d422b8513abf5d30f8f307dfb91f496deb1aee6742d6b,1453
docs/12_Wishlist.md,7ddf9037745b2e207b97a4d35eac885c2083de4c24e95f7a15ad79d1222015e5,220
docs/13_BestPractices_Streamlit.md,ca59d9b7f4404d0937b4635d88227aa30e4eeb8ff50b12f45b4af030b2bdb267,2630
docs/13_DifferentiableModelingAndOptimization_Toolbox.md,2935df9e09e2dfa176baacba6bf8be4401509fef38a155253554cd3031a6ecd8,5930
docs/14_MergeManifest.md,54079d1f389cfc142518720b1c3792318012ca25a64c03b88a07ca12baa7b95a,1391
docs/14_SmoothFlowMode.md,d546ae91a594144c4ff98c928e8a03c86c20ef1706abf312d5f1f4d152889ebb,3828
docs/15_DevTooling.md,e8b7218b4ceceaa0f07f2e194b44489aa7934770ba5019b410f00a007c2aa150,716
docs/15_DiagrammyChartsGuide_V639.md,168fd9ecf1c922ba824b42e66f0c851f43101f0ad3eb067044abf1dd7d1467b9,5317
docs/15_Glossary.md,f546e4a56e853aadcd12a879018b601eba3964bf588d355fdeea3427bb34d6fe,1835
docs/15_SpringTablePCHIPAndX0Modes.md,4d5ce668f1a79a6d5003a2fcf37250ce67c826bd96e2734ad9ba04870190c67d,6461
docs/16_WorldRoad.md,a72d6f9d21801241dc302439891e1770b41ca27e850817d9735ff5341508dbed,3963
docs/23_DistributedOptimization_R53.md,ae4af9ab5a369426faba5d23de1ac7faaade4e0acc6f04228db3aec74f910f87,1378
docs/24_ExperimentDB_R53.md,e01e859df56e7b01fcc25776b9a310ab1d045655d1f5806a19e9bede07b2309d,856
docs/25_HVNormalization_R53.md,d9f4e65dc9a1d93fe2e4133f970df0d13d065d37dfc504ea54cf41083b1f058d,469
docs/29_silencers_catalog_notes.md,84970fe5ff13f85b997b7f42fca8c5e12ec61669fed4152cc79b3f99e90d9827,2197
docs/30_DistributedOptimization_R58.md,e8f9e1ee237d213db07d821c4bb1bcd7fb384059680a12f9e38876ce2efacf57,5537
docs/31_DistributedOptimization_R59.md,9005c1f8e6c03df8b26262b9b175e49fae05bdbafee8749e1bfa274d2cb0de6a,4611
docs/32_DBQueue_Postgres_R60.md,6ab80be0f66e7bd7f7bdb2a08f21fe0304b2535f0704bfcb4560a4a924f2e4ee,3060
docs/APPLY_PATCH.md,4abbdde7082f3b41262a7a19eef74b7a7c7b923877371b00164664909e110283,513
docs/AUTOVERIF_AUTOCHECKS.md,a94f9b616e3b9099e76864bf379f3bc3e1f127238f9c333a20b65189c9018b75,3111
docs/DIAGRAMS_GUIDE.md,c4934bd25545dbf21a36e8f25d947891e3d15fe669c9a20968e222c777985688,1664
docs/IMPLEMENTATION_NOTES.md,2207b2ec60d97e1f59cedc048beb74639b001a348dd570987645aa5750511bdd,2203
docs/INTEGRATION_AUTOTUNE_ACCURACY.md,2c4cf15373b554048783c5201d9f57e1f0ca668525b00983e4726ab6af4cd150,8215
docs/INTEGRATION_STABILITY.md,13460ad8eaad5202833a011a2f0c3332a5e7c971cc6d9882f2fc276292e6fd70,2040
docs/LOGGING_SCHEMA_UI.md,b1e66e57b87b730633562eea741208549ad225ae4a808eef3f012865b6f51f80,3403
docs/MECH_DW2D_KINEMATICS_R49.md,bf1499a6d5217870dbb95e4b38ff6494fd51b0260978fd98677ff85c080ce251,366
docs/MECH_ENERGY_AUDIT_V9_WORLDROAD.md,9b10665fea6a470ac9dbf3cafd11cbc1604ad7eb20d9ecfb04af26180741ce6a,3115
docs/PHYSICS_FizikaV632R1_MassBalanceAndClipping.md,f8530c4b6876a858e600c3ae1f843e288f24b637c8a8d4faf22f91bc49e7ee4e,5688
docs/PHYSICS_R65_ISO6358_VACUUM_SAFE.md,d6d542ff0973c583984b6eab6669e82ffac5ffb3307c86c23e4472b051298de2,3092
docs/PROFILE_FORMAT.md,561e48402c98ccd5c120e5e9447add3e94e9ad338c1aad3a011db524942bfcad,1324
docs/PneumoScheme_source_of_truth/PneumoScheme_corrected2.dxf,d2d47e1c63de0e53528334ffed5ca9a2fc3b987e6ae1288433a54eb781d11741,1687794
docs/PneumoScheme_source_of_truth/PneumoScheme_corrected2.jpg,4f29a546154ab630178ac8b94739c6f09954ff02637497681a1cfc23ab1b42ba,311332
docs/PneumoScheme_source_of_truth/PneumoScheme_corrected2.pdf,f6a0b2bfed0dfc7c15703d338b5eb5b3e71e5ddd026b0b889fb4cc78515408c8,109209
docs/PneumoScheme_source_of_truth/PneumoScheme_corrected2.png,9f3ca3b0afd4b807c6214e904f37b32185215d0e793f1cd9dc729b16cda324b7,258065
docs/PneumoScheme_source_of_truth/README_SOURCE_OF_TRUTH.md,9d26990025e6fb0f198381f11866a285fe7ec5a8ecf4bcfa3c23b411835b8213,584
docs/README_DIAGRAMMY_V628.md,5d326274db808928293625c2fd247c79ae1a243c8f16944c9aeb4faf729a2b88,5627
docs/README_DIAGRAMMY_V639.md,fc43c4001ff05ca84654d26a262aa1c206efe7a696bb7c41babdf32061c9c433,8231
docs/README_REALIZATSIYA_OPTIMIZATSII_632_DETAILED.md,8671834e46cf3d8bf648477a06d781bd999a353a939c72d3b81d6671f899272e,1440
docs/RELEASE_NOTES.md,0217e3acf463df539e2c6be9716db2330e06606301fe528b46d7010fe0ab89f9,3905
docs/RELEASE_NOTES_Kod24.md,8ea8e66bdba31f367474f5f2811a84ec0d9889575a214a96af895afd20b7f356,2481
docs/RELEASE_NOTES_R29.md,0e0ce6ccf0a620418ca6dc64b13c2f2fa4b0ed0c3d676c829e60b3449160054b,2067
docs/RELEASE_NOTES_R30.md,f732041ecabd42d7d15b52226a434f9aea034a18d2bc27c1109088e528a15b0d,3334
docs/RELEASE_NOTES_R31.md,2b9c2b1c7bf7ae8bd707979309016d9eb0f29de76d6cfd44030a854da1a3deac,6400
docs/RELEASE_NOTES_R32.md,846816ac5f748c6cb3ed1df840271832aed854bc79e7f900d90e5742101a0ea8,5487
docs/RELEASE_NOTES_R33.md,3c65646afef460d64d69feaf52eb93333a752e7e93271ab055805c9e5336ad62,4851
docs/RELEASE_NOTES_R34.md,b0644bfbb34e476c6d37b6c72ae9bd7ce1a86f8b702485c3c96b961efbf50d6b,2420
docs/RELEASE_NOTES_R35.md,3bba4aec4b4e6f96402ffbd9ac45fc3f18412cffbbdff22ba6400c9df2259534,1606
docs/RELEASE_NOTES_R36.md,28bd817fcd326a0e22732909744a73182887581aed6fa93c7bd7ee67b30dd7cd,5907
docs/RELEASE_NOTES_R37.md,858ec27fed77a7e5ce71a66f31c092b0e392e1d66d4e7c58a829655bc5b9876a,3616
docs/RELEASE_NOTES_R38.md,7fcb55eaad92487296f532fd8a8b3cf9d62016835b73a2c5522aea8981fca0cd,3139
docs/RELEASE_NOTES_R39.md,c97437d595848e49b08b508ab4490810b2cf8adbf62858ba1e550d542e262e49,3869
docs/RELEASE_NOTES_R40.md,1faf8f8ac58a8d6593e8684092dec834306d20024337d11a8e41a36875aa4441,3093
docs/RELEASE_NOTES_R41.md,575115de3cac5c6f79fef819d0d1cc610944d98d4190d42bb4282395a5fa4e3d,3221
docs/RELEASE_NOTES_R42.md,be4a8a982962c794acda898df4b0a2a5d4b64b80bb7029a45b5ae3792aef6e17,2914
docs/RELEASE_NOTES_R43.md,aad5175f97376d27ca4e3a0c0d90ca3af0792398a25a9b4e45d2aa0359037227,314
docs/RELEASE_NOTES_R45.md,9252ec70fd374c6f1ea5bffb0fdcf634af9b2595e528aa06a3dd0d6a9a239219,2649
docs/RELEASE_NOTES_R46.md,662a661bd9a2ea95b6a0c18d79d26f804318d4e0371c992ed7e42ea30d0a7620,2108
docs/RELEASE_NOTES_R47.md,2357e3acd8a72e5755c82089b1b6335c099aabf6ed44f6a3fd963b742a6c66ec,7422
docs/RELEASE_NOTES_R49_MECHANIKA.md,e88b94248f3dd6eed60056f37cc6cbdd3f93c295404d903059085401b7b8cd5b,323
docs/RELEASE_NOTES_R53.md,283678adf67ff4408094a6def63c0464aeacc955026336f229372c22708a850b,2399
docs/RELEASE_NOTES_R54.md,7ec09c5e1668f81e3e54e332903eb1b539e2265cc815627541348be4c9ae85be,2758
docs/RELEASE_NOTES_R59.md,db4083bb3f83bc995ea48991d1558d6f5ccc108e67d2427bf01a000bc38d31ca,2111
docs/RELEASE_NOTES_R60.md,f930b03b97670d941b956193725333bd21ecd4d15cea3a3bd79197f763192eaf,1770
docs/RELEASE_NOTES_RELEASE55.md,34962c2cd7cd51fbe6298a431151f07b03994a6230ed273f1d5507c0dbf88910,2150
docs/RELEASE_NOTES_v6_33.md,ebd56ba35c670c2c28afa8d437132bc2cb911e5b056934aa390339b397897e3c,1488
docs/SELF_CHECKS.md,0df6211f3717e3a965ec6275fed6b8424ecf7af96cb08b5cedaca05a98687c61,1965
docs/SEND_BUNDLE_FLOW.md,753a65138bd24bdcf74594ea8a9e272150bb5280c1d69469aad85f1a53973db6,1788
docs/SESSION_DIRS_AND_LOGS.md,b8219daf4ae7cf374d9e3664f3c94fd0972088ed2b81b1baedaf29970a0d0907,556
docs/SMOOTH_CONTACTS.md,705fabaada6122ace1334957a13acbf531d2942720207dbfe4fe500390ba2ec1,1390
docs/TEST_CENTER.md,8762723c10410ee1f64b7749662e17ef294bec43811f6d44254a7e7fd459924b,842
docs/TEST_KEYS_COMPAT.md,35505b507467a93b5c007d10dbe350a048269cbe9d03e5354f6a3865e411dabd,524
docs/TODO_DIAGRAMMY_V632.md,9acc1d9576308a763c0b7134d35fa4cc0ce5950be6e22f676f9e377156fe790f,1761
docs/UX_BEST_PRACTICES_SOURCES.md,1f25ae6df8e1e34f61c2da2499fc5b5d1e63d46f8d4cc3655d9865f37f661a32,3787
docs/UX_SOURCES_RU.md,e4d76c935e353340a8e4fb98cd96859d4bc4647bf949b2e0a06a7ded70059039,2116
docs/VERIFIKATSIYA_V635_FIX1.md,d649131a36ea0ed054685fe014d69aee5b8d1dc1354387eb05e79821e1e8c9c1,6472
docs/WISHLIST.json,0fb40acbba5da316020b41d27d26a6dac8d738169b450ffc321a0ef524b9f8c4,8695
docs/_history/BUILD_INFO_v6_52_PREEXISTING_2026-02-05.txt,4c150b1b39a3bdf480c3988eb04d2fbd9d88cc9307dd18b218e51dc7a7d153ca,1129
docs/_legacy_DOCS_upper/TODO.md,3ba390219cfb1f747e2f0918e25449a7242e6f8feecd49584a73135ac8f476bb,2404
docs/_legacy_DOCS_upper/WEB_UI_NOTES.md,96b15cb90e3d00b76526c674ab5302ba216a03e536aaaa77aabcc8aa8ef9f728,3054
docs/_legacy_DOCS_upper/WISHLIST.md,e3ccc94913f7deb23fac7ea454e176b6cfa6b93bd132591b6f8d6c91d6082b84,2498
docs/_legacy_DOCS_upper/ui_selfcheck_report.json,a166b5eb2840b6cbd5efd589fb841a08e8312ac3659682b516439b11a1a9a9cc,6668
docs/context/PROJECT_CONTEXT_ANALYSIS.md,8cdc14f67b86d30ce1ccc86d9bfe6316f425aa0014b0c706390075d83c3eb688,12642
docs/context/PROJECT_CONTEXT_ANALYSIS_v2.md,8cdc14f67b86d30ce1ccc86d9bfe6316f425aa0014b0c706390075d83c3eb688,12642
docs/context/WISHLIST.json,791094849c12d30a1eaa76f63ee854a6cc5050bb8e33d98539c6287fdda373ae,6959
docs/context/WISHLIST.md,cf1a79dab14db75107a30ce626352906de426605567d4b902523691545c10d21,284
docs/context/WISHLIST_v2.md,64b685e3095edeb4d1a992b02879ed1e8a24cdd1bbb59ec2f1b095785ef79829,7810
docs/context/context_pn_main_chat.txt,2475c2d3dce25f1afa537169f6f359ed9795177f09f51df47f4b0f66e4374a66,2347413
docs/context_user_requirements_raw_utf8first.txt,c39918fdd245820215352df048dd776be212a4e536cc4dffc3cb7a57661b4ffc,115841
docs/history/PROJECT_CONTEXT_ANALYSIS_R43.md,8cdc14f67b86d30ce1ccc86d9bfe6316f425aa0014b0c706390075d83c3eb688,12642
docs/history/WISHLIST_R43.md,64b685e3095edeb4d1a992b02879ed1e8a24cdd1bbb59ec2f1b095785ef79829,7810
docs/optimization/ARCHIVE_AND_BASELINE.md,77874c725b52e8ea84ff40381960bee20a10e6f74e94e32756bb9b61402a4178,2898
docs/optimization/STAGED_OPTIMIZATION.md,8d630aeee7503fcaff448beb52c8fa3ed6dd1e49df6dc9e1604d4d0a721c9346,4275
docs/optimization/SUITE_SCHEMA.md,06a5935029db09fa08e31fc93ae4185458baf3f992fdee4c7a22dd2700e767d6,3119
docs/self_check_R47.txt,386dd5980b07611a54d11c80a52f04194eddff416741d7a8c4c35547e0491205,1741
docs/testy/TESTY_R639_LOGGING_AND_TESTING.md,e89003157d5ce665f0b6d4d1cb8a5eeba5581abaa0b896baa111bcaea512c292,5648
docs/testy/TESTY_R639_RELEASE_NOTES.md,df9aa5462754bd810c17cf4356880566f5f5fc4f2ae895f6833c2c508222a65c,3078
integration_audit_v6_53.csv,70447d2b7ca1a815285002f8d1ab815fd6ad74d380057d3c122a0c754a992e4e,47919
integration_audit_v6_53.md,e6dab2a318cb7f30404b738e21d2b5855044e99927fa0d1d0f64490b2d94e140,4356
pneumo_dist/__init__.py,7274ce535de995af9da6d7b2b7e88b91c37f23e36b6bb2bb9212411efa9b434d,600
pneumo_dist/__pycache__/__init__.cpython-311.pyc,e705f36ed6ee3ff725b31ed08d6575091098f15c4ba4b6951e3ef0de4e4005d3,787
pneumo_dist/__pycache__/eval_core.cpython-311.pyc,a33f2622d11d0fdc57c085eb1a12e23a6e9f2b94ea521fc45c2a987b2b06a2c5,14955
pneumo_dist/__pycache__/expdb.cpython-311.pyc,84ba9a9626f8d6bfed46e99fc158c29f124c453b22dd8791f390198029e7d05e,67266
pneumo_dist/__pycache__/hv_tools.cpython-311.pyc,c379c094dd20ad227446a8b18c2bf69114a6b4001e585c8ebe341d1e1035228f,20908
pneumo_dist/__pycache__/mobo_propose.cpython-311.pyc,47650df0aafc5b1976978ab818ecd8b6b2889828021d34dade5fbce29ebac1e7,8764
pneumo_dist/__pycache__/trial_hash.cpython-311.pyc,35040703968f86dc057f7267ee1ecc509b25dc11a158e9bd7ce0600fa2e06ff0,8915
pneumo_dist/eval_core.py,91c6bb611036d4896ad1cd9184939641bb482703b69098a4dfb7ce98fdfc2c85,8557
pneumo_dist/expdb.py,c4371c41535e581f54486a86dd608749020b2b57b5f04d091087c32becf18eba,50189
pneumo_dist/hv_tools.py,fc0196415a9bd7758827551148fb57354f5c5127db02c70795a8b682cf54cd1b,13349
pneumo_dist/mobo_propose.py,ac11e362ab0ad356aa08a099815f5091b78514de03bac651ca0870bf041e47c8,5858
pneumo_dist/trial_hash.py,59743b97112707dc66f385e801d728d86658efebdbdfe00eba3007721ae2b797,5153
pneumo_solver_ui/INSTALL_DEPENDENCIES_WINDOWS.bat,d565b2a3221dc5e5ae764786befe584c4926e1758afcdb40e7d5ab5447997ffe,1584
pneumo_solver_ui/PNEUMO_SCHEME.json,1bfcb11201862f25919f8245a912f73f93996c6e06bfe2f98c82c565c757df15,26580
pneumo_solver_ui/README.md,2722cf7b874663676fb90da524135503d8540d5b4fc237720123500761900a2a,51
pneumo_solver_ui/README_INTERFEIS764.md,5dcb2ce9335aaad15813aad45e0a576c0044c57b529d56aef203b1f5fd69556c,6957
pneumo_solver_ui/README_INTERFEIS765.md,cce11e388d9cc34e5778716d72a8db0425f5a3fbf0ee00559c45eed44834e5f6,6945
pneumo_solver_ui/README_R635.md,66dd02f314491145c7c4415e0c7898b922e5aed5b05ff70c5cc894d1d858d31d,10524
pneumo_solver_ui/README_RU.txt,561c6021db5e64bff1b5926d1e0ab217482b5ce8638982a97a8f0e694596cf4e,19273
pneumo_solver_ui/README_RU_DETAILED.md,ef3289749ba21177f0df775e788d959259560519f54f6b1520eb9acc1f5ecb9b,46559
pneumo_solver_ui/RUN_PNEUMO_UI_WINDOWS.bat,02606e9de7d21a98c933de1ea6bdc65c4665a7abc96c018cfb029266fc1f85b7,310
pneumo_solver_ui/START_PNEUMO_UI.pyw,0a2687b6f61c059fa568f7c30124c0a417f3b0a8c56587cda2b4738d80ca5a0e,2282
pneumo_solver_ui/VENDORS_NOTE.md,7e4139c2485f413a4ac8d822d0c6f67f51c1c0522b9e1cc51cde32b36216db10,115
pneumo_solver_ui/__init__.py,c04f1dedf2fbca695173550f186377f44a6e38630d4dd392ada2008ea58e9a36,65
pneumo_solver_ui/__pycache__/__init__.cpython-311.pyc,8f34134e3edd168a1fb03f8f88c26095764dfe46112d67b281e125e3d1617189,180
pneumo_solver_ui/__pycache__/animation_cockpit_web.cpython-311.pyc,3c0fc7e8bc864c1a756860fd98b71dc265a1b896750d43343c94df0670b6e9ae,56916
pneumo_solver_ui/__pycache__/antiroll_bar.cpython-311.pyc,ce5689edc20174019a493dde6a9b38e333ddf67d63d088a2189fd22cd4237805,7419
pneumo_solver_ui/__pycache__/app.cpython-311.pyc,d8d923de38e310d62874415b982028ba5632d49c3fb4bfefcf8a0121e08fa357,613017
