t,ax,ay
9.57,1.3888888888888005,0.0
9.58,1.3888888888889142,0.0
9.59,1.3888888888890278,0.0
9.6,1.3888888888889142,0.0
9.61,1.3888888888888005,0.0
9.62,1.3888888888889142,0.0
9.63,1.3888888888888005,0.0
9.64,1.3888888888889142,0.0
9.65,1.3888888888889142,0.0
9.66,1.3888888888889142,0.0
9.67,1.3888888888889142,0.0
9.68,1.3888888888890278,0.0
9.69,1.3888888888889142,0.0
9.7,1.3888888888888005,0.0
9.71,1.3888888888889142,0.0
9.72,1.3888888888890278,0.0
9.73,1.3888888888890278,0.0
9.74,1.3888888888888005,0.0
9.75,1.3888888888888005,0.0
9.76,1.3888888888890278,0.0
9.77,1.3888888888889142,0.0
9.78,1.3888888888888005,0.0
9.79,1.3888888888889142,0.0
9.8,1.3888888888888005,0.0
9.81,1.3888888888890278,0.0
9.82,1.3888888888889142,0.0
9.83,1.3888888888888005,0.0
9.84,1.3888888888889142,0.0
9.85,1.3888888888890278,0.0
9.86,1.3888888888888005,0.0
9.87,1.3888888888886868,0.0
9.88,1.3888888888888005,0.0
9.89,1.3888888888890278,0.0
9.9,1.3888888888889142,0.0
9.91,1.3888888888888005,0.0
9.92,1.3888888888889142,0.0
9.93,1.3888888888890278,0.0
9.94,1.3888888888889142,0.0
9.95,1.3888888888886868,0.0
9.96,1.3888888888888005,0.0
9.97,1.3888888888890278,0.0
9.98,1.3888888888889142,0.0
9.99,1.3888888888889142,0.0
10.0,1.3888888888889142,0.0
10.01,1.3888888888889142,0.0
10.02,1.3888888888889142,0.0
10.03,1.3888888888889142,0.0
10.04,1.3888888888888005,0.0
10.05,1.3888888888886868,0.0
10.06,1.3888888888889142,0.0
10.07,1.3888888888889142,0.0
10.08,1.3888888888889142,0.0
10.09,1.3888888888889142,0.0
10.1,1.3888888888889142,0.0
10.11,1.3888888888889142,0.0
10.120000000000001,1.3888888888889142,0.0
10.13,1.3888888888889142,0.0
10.14,1.3888888888889142,0.0
10.15,1.3888888888889142,0.0
10.16,1.3888888888889142,0.0
10.17,1.3888888888890278,0.0
10.18,1.3888888888889142,0.0
10.19,1.3888888888888005,0.0
10.2,1.3888888888888005,0.0
10.21,1.3888888888888005,0.0
10.22,1.3888888888889142,0.0
10.23,1.3888888888888005,0.0
10.24,1.3888888888889142,0.0
10.25,1.3888888888890278,0.0
10.26,1.3888888888890278,0.0
10.27,1.3888888888888005,0.0
10.28,1.3888888888888005,0.0
10.29,1.3888888888888005,0.0
10.3,1.3888888888889142,0.0
10.31,1.3888888888889142,0.0
10.32,1.3888888888888005,0.0
10.33,1.3888888888889142,0.0
10.34,1.3888888888890278,0.0
10.35,1.3888888888890278,0.0
10.36,1.3888888888886868,0.0
10.370000000000001,1.3888888888888005,0.0
10.38,1.3888888888890278,0.0
10.39,1.3888888888890278,0.0
10.4,1.3888888888888005,0.0
10.41,1.3888888888888005,0.0
10.42,1.3888888888890278,0.0
10.43,1.3888888888890278,0.0
10.44,1.3888888888889142,0.0
10.45,1.3888888888888005,0.0
10.46,1.3888888888886868,0.0
10.47,1.3888888888890278,0.0
10.48,1.3888888888889142,0.0
10.49,1.3888888888888005,0.0
10.5,1.3888888888889142,0.0
10.51,1.3888888888890278,0.0
10.52,1.3888888888889142,0.0
10.53,1.3888888888889142,0.0
10.54,1.3888888888886868,0.0
10.55,1.3888888888888005,0.0
10.56,1.3888888888889142,0.0
10.57,1.3888888888889142,0.0
10.58,1.3888888888889142,0.0
10.59,1.3888888888889142,0.0
10.6,1.3888888888889142,0.0
10.61,1.3888888888888005,0.0
10.620000000000001,1.3888888888888005,0.0
10.63,1.3888888888889142,0.0
10.64,1.3888888888889142,0.0
10.65,1.3888888888889142,0.0
10.66,1.3888888888889142,0.0
10.67,1.3888888888889142,0.0
10.68,1.3888888888889142,0.0
10.69,1.3888888888889142,0.0
10.7,1.3888888888888005,0.0
10.71,1.3888888888889142,0.0
10.72,1.3888888888889142,0.0
10.73,1.3888888888888005,0.0
10.74,1.3888888888889142,0.0
10.75,1.3888888888890278,0.0
10.76,1.3888888888889142,0.0
10.77,1.3888888888888005,0.0
10.78,1.3888888888889142,0.0
10.79,1.3888888888888005,0.0
10.8,1.3888888888888005,0.0
10.81,1.3888888888888005,0.0
10.82,1.3888888888888005,0.0
10.83,1.3888888888890278,0.0
10.84,1.3888888888890278,0.0
10.85,1.3888888888888005,0.0
10.86,1.3888888888888005,0.0
10.870000000000001,1.3888888888889142,0.0
10.88,1.3888888888890278,0.0
10.89,1.3888888888889142,0.0
10.9,1.3888888888888005,0.0
10.91,1.3888888888889142,0.0
10.92,1.3888888888890278,0.0
10.93,1.3888888888888005,0.0
10.94,1.3888888888888005,0.0
10.95,1.3888888888888005,0.0
10.96,1.3888888888889142,0.0
10.97,1.3888888888890278,0.0
10.98,1.3888888888889142,0.0
10.99,1.3888888888888005,0.0
11.0,1.3888888888889142,0.0
11.01,1.3888888888890278,0.0
11.02,1.3888888888886868,0.0
11.030000000000001,1.3888888888889142,0.0
11.04,1.3888888888890278,0.0
11.05,1.3888888888889142,0.0
11.06,1.3888888888889142,0.0
11.07,1.3888888888889142,0.0
11.08,1.3888888888889142,0.0
11.09,1.3888888888889142,0.0
11.1,1.3888888888889142,0.0
11.11,1.3888888888886868,0.0
11.120000000000001,1.3888888888889142,0.0
11.129999999999999,1.3888888888889142,0.0
11.14,1.3888888888888005,0.0
11.15,1.3888888888889142,0.0
11.16,1.3888888888889142,0.0
11.17,1.3888888888889142,0.0
11.18,1.3888888888889142,0.0
11.19,1.3888888888889142,0.0
11.2,1.3888888888888005,0.0
11.21,1.3888888888886868,0.0
11.22,1.3888888888889142,0.0
11.23,1.3888888888889142,0.0
11.24,1.3888888888889142,0.0
11.25,1.3888888888890278,0.0
11.26,1.3888888888889142,0.0
11.27,1.3888888888888005,0.0
11.280000000000001,1.3888888888889142,0.0
11.29,1.3888888888889142,0.0
11.3,1.3888888888886868,0.0
11.31,1.3888888888889142,0.0
11.32,1.3888888888889142,0.0
11.33,1.3888888888890278,0.0
11.34,1.3888888888890278,0.0
11.35,1.3888888888888005,0.0
11.36,1.3888888888888005,0.0
11.370000000000001,1.3888888888889142,0.0
11.379999999999999,1.3888888888888005,0.0
11.39,1.3888888888886868,0.0
11.4,1.3888888888889142,0.0
11.41,1.3888888888890278,0.0
11.42,1.3888888888890278,0.0
11.43,1.3888888888889142,0.0
11.44,1.3888888888888005,0.0
11.45,1.3888888888888005,0.0
11.46,1.3888888888888005,0.0
11.47,1.3888888888888005,0.0
11.48,1.3888888888888005,0.0
11.49,1.3888888888890278,0.0
11.5,1.3888888888890278,0.0
11.51,1.3888888888889142,0.0
11.52,1.3888888888888005,0.0
11.530000000000001,1.3888888888889142,0.0
11.54,1.3888888888889142,0.0
11.55,1.3888888888889142,0.0
11.56,1.3888888888888005,0.0
11.57,1.3888888888889142,0.0
11.58,1.3888888888890278,0.0
11.59,1.3888888888889142,0.0
11.6,1.3888888888889142,0.0
11.61,1.3888888888889142,0.0
11.620000000000001,1.3888888888889142,0.0
11.629999999999999,1.3888888888889142,0.0
11.64,1.3888888888888005,0.0
11.65,1.3888888888888005,0.0
11.66,1.3888888888889142,0.0
11.67,1.3888888888890278,0.0
11.68,1.3888888888889142,0.0
11.69,1.3888888888889142,0.0
11.7,1.3888888888888005,0.0
11.71,1.3888888888886868,0.0
11.72,1.3888888888889142,0.0
11.73,1.3888888888889142,0.0
11.74,1.3888888888889142,0.0
11.75,1.3888888888889142,0.0
11.76,1.3888888888889142,0.0
11.77,1.3888888888888005,0.0
11.780000000000001,1.3888888888889142,0.0
11.79,1.3888888888889142,0.0
11.8,1.3888888888888005,0.0
11.81,1.3888888888888005,0.0
11.82,1.3888888888889142,0.0
11.83,1.3888888888889142,0.0
11.84,1.3888888888889142,0.0
11.85,1.3888888888889142,0.0
11.86,1.3888888888888005,0.0
11.870000000000001,1.3888888888890278,0.0
11.879999999999999,1.3888888888890278,0.0
11.89,1.3888888888888005,0.0
11.9,1.3888888888888005,0.0
11.91,1.3888888888889142,0.0
11.92,1.3888888888889142,0.0
11.93,1.3888888888889142,0.0
11.94,1.3888888888889142,0.0
11.95,1.3888888888888005,0.0
11.96,1.3888888888889142,0.0
11.97,1.3888888888889142,0.0
11.98,1.3888888888888005,0.0
11.99,1.3888888888889142,0.0
12.0,0.0,0.0
12.01,-1.3888888888890278,0.0
12.02,-1.3888888888888005,0.0
12.03,-1.3888888888888005,0.0
12.04,-1.3888888888889142,0.0
12.05,-1.3888888888888005,0.0
12.06,-1.3888888888888005,0.0
12.07,-1.3888888888888005,0.0
12.08,-1.3888888888890278,0.0
12.09,-1.3888888888890278,0.0
12.1,-1.3888888888889142,0.0
12.11,-1.3888888888888005,0.0
12.12,-1.3888888888888005,0.0
12.13,-1.3888888888889142,0.0
12.14,-1.3888888888889142,0.0
12.15,-1.3888888888888005,0.0
12.16,-1.3888888888889142,0.0
12.17,-1.3888888888890278,0.0
12.18,-1.3888888888889142,0.0
12.19,-1.3888888888889142,0.0
12.2,-1.3888888888888005,0.0
12.21,-1.3888888888888005,0.0
12.22,-1.3888888888889142,0.0
12.23,-1.3888888888889142,0.0
12.24,-1.3888888888889142,0.0
12.25,-1.3888888888889142,0.0
12.26,-1.3888888888889142,0.0
12.27,-1.3888888888889142,0.0
12.28,-1.3888888888889142,0.0
12.29,-1.3888888888886868,0.0
12.3,-1.3888888888888005,0.0
12.31,-1.3888888888889142,0.0
12.32,-1.3888888888889142,0.0
12.33,-1.3888888888889142,0.0
12.34,-1.3888888888889142,0.0
12.35,-1.3888888888889142,0.0
12.36,-1.3888888888889142,0.0
12.37,-1.3888888888886868,0.0
12.38,-1.3888888888888005,0.0
12.39,-1.3888888888889142,0.0
12.4,-1.3888888888889142,0.0
12.41,-1.3888888888889142,0.0
12.42,-1.3888888888889142,0.0
12.43,-1.3888888888889142,0.0
12.44,-1.3888888888889142,0.0
12.45,-1.3888888888889142,0.0
12.46,-1.3888888888888005,0.0
12.47,-1.3888888888889142,0.0
12.48,-1.3888888888889142,0.0
12.49,-1.3888888888889142,0.0
12.5,-1.3888888888890278,0.0
12.51,-1.3888888888889142,0.0
12.52,-1.3888888888888005,0.0
12.53,-1.3888888888889142,0.0
12.54,-1.3888888888888005,0.0
12.55,-1.3888888888888005,0.0
12.56,-1.3888888888888005,0.0
12.57,-1.3888888888889142,0.0
12.58,-1.3888888888890278,0.0
12.59,-1.3888888888890278,0.0
12.6,-1.3888888888888005,0.0
12.61,-1.3888888888888005,0.0
12.62,-1.3888888888886868,0.0
12.63,-1.3888888888888005,0.0
12.64,-1.3888888888888005,0.0
12.65,-1.3888888888888005,0.0
12.66,-1.3888888888890278,0.0
12.67,-1.3888888888890278,0.0
12.68,-1.3888888888889142,0.0
12.69,-1.3888888888888005,0.0
12.7,-1.3888888888886868,0.0
12.71,-1.3888888888888005,0.0
12.72,-1.3888888888889142,0.0
12.73,-1.3888888888888005,0.0
12.74,-1.3888888888889142,0.0
12.75,-1.3888888888890278,0.0
12.76,-1.3888888888889142,0.0
12.77,-1.3888888888889142,0.0
12.78,-1.3888888888889142,0.0
12.79,-1.3888888888886868,0.0
12.8,-1.3888888888889142,0.0
12.81,-1.3888888888889142,0.0
12.82,-1.3888888888889142,0.0
12.83,-1.3888888888889142,0.0
12.84,-1.3888888888889142,0.0
12.85,-1.3888888888889142,0.0
12.86,-1.3888888888889142,0.0
12.87,-1.3888888888888005,0.0
12.88,-1.3888888888886868,0.0
12.89,-1.3888888888889142,0.0
12.9,-1.3888888888889142,0.0
12.91,-1.3888888888889142,0.0
12.92,-1.3888888888889142,0.0
12.93,-1.3888888888889142,0.0
12.94,-1.3888888888889142,0.0
12.95,-1.3888888888889142,0.0
12.96,-1.3888888888888005,0.0
12.97,-1.3888888888888005,0.0
12.98,-1.3888888888889142,0.0
12.99,-1.3888888888890278,0.0
13.0,-1.3888888888889142,0.0
13.01,-1.3888888888888005,0.0
13.02,-1.3888888888889142,0.0
13.03,-1.3888888888890278,0.0
13.04,-1.3888888888889142,0.0
13.05,-1.3888888888886868,0.0
13.06,-1.3888888888888005,0.0
13.07,-1.3888888888889142,0.0
13.08,-1.3888888888890278,0.0
13.09,-1.3888888888889142,0.0
13.1,-1.3888888888888005,0.0
13.11,-1.3888888888889142,0.0
13.120000000000001,-1.3888888888888005,0.0
13.13,-1.3888888888890278,0.0
13.14,-1.3888888888888005,0.0
13.15,-1.3888888888888005,0.0
13.16,-1.3888888888890278,0.0
13.17,-1.3888888888890278,0.0
13.18,-1.3888888888888005,0.0
13.19,-1.3888888888888005,0.0
13.2,-1.3888888888888005,0.0
13.21,-1.3888888888888005,0.0
13.22,-1.3888888888889142,0.0
13.23,-1.3888888888888005,0.0
13.24,-1.3888888888889142,0.0
13.25,-1.3888888888890278,0.0
13.26,-1.3888888888889142,0.0
13.27,-1.3888888888888005,0.0
13.28,-1.3888888888889142,0.0
13.29,-1.3888888888889142,0.0
13.3,-1.3888888888888005,0.0
13.31,-1.3888888888889142,0.0
13.32,-1.3888888888889142,0.0
13.33,-1.3888888888889142,0.0
13.34,-1.3888888888889142,0.0
13.35,-1.3888888888889142,0.0
13.36,-1.3888888888888005,0.0
13.370000000000001,-1.3888888888888005,0.0
13.38,-1.3888888888889142,0.0
13.39,-1.3888888888889142,0.0
13.4,-1.3888888888889142,0.0
13.41,-1.3888888888889142,0.0
13.42,-1.3888888888889142,0.0
13.43,-1.3888888888889142,0.0
13.44,-1.3888888888889142,0.0
13.45,-1.3888888888888005,0.0
13.46,-1.3888888888888005,0.0
13.47,-1.3888888888889142,0.0
13.48,-1.3888888888889142,0.0
13.49,-1.3888888888890278,0.0
13.5,-1.3888888888889142,0.0
13.51,-1.3888888888888005,0.0
13.52,-1.3888888888889142,0.0
13.53,-1.3888888888889142,0.0
13.54,-1.3888888888886868,0.0
13.55,-1.3888888888889142,0.0
13.56,-1.3888888888889142,0.0
13.57,-1.3888888888890278,0.0
13.58,-1.3888888888890278,0.0
13.59,-1.3888888888888005,0.0
13.6,-1.3888888888888005,0.0
13.61,-1.3888888888888005,0.0
13.620000000000001,-1.3888888888888005,0.0
13.63,-1.3888888888888005,0.0
13.64,-1.3888888888889142,0.0
13.65,-1.3888888888890278,0.0
13.66,-1.3888888888890278,0.0
13.67,-1.3888888888889142,0.0
13.68,-1.3888888888888005,0.0
13.69,-1.3888888888889142,0.0
13.7,-1.3888888888889142,0.0
13.71,-1.3888888888888005,0.0
13.72,-1.3888888888888005,0.0
13.73,-1.3888888888889142,0.0
13.74,-1.3888888888890278,0.0
13.75,-1.3888888888890278,0.0
13.76,-1.3888888888889142,0.0
13.77,-1.3888888888888005,0.0
13.78,-1.3888888888889142,0.0
13.79,-1.3888888888888005,0.0
13.8,-1.3888888888888005,0.0
13.81,-1.3888888888888005,0.0
13.82,-1.3888888888890278,0.0
13.83,-1.3888888888890278,0.0
13.84,-1.3888888888889142,0.0
13.85,-1.3888888888889142,0.0
13.86,-1.3888888888886868,0.0
13.870000000000001,-1.3888888888886868,0.0
13.88,-1.3888888888889142,0.0
13.89,-1.3888888888888005,0.0
13.9,-1.3888888888889142,0.0
13.91,-1.3888888888890278,0.0
13.92,-1.3888888888889142,0.0
13.93,-1.3888888888889142,0.0
13.94,-1.3888888888889142,0.0
13.95,-1.3888888888886868,0.0
13.96,-1.3888888888888005,0.0
13.97,-1.3888888888889142,0.0
13.98,-1.3888888888889142,0.0
13.99,-1.3888888888889142,0.0
14.0,-1.3888888888889142,0.0
14.01,-1.3888888888889142,0.0
14.02,-1.3888888888888005,0.0
14.030000000000001,-1.3888888888889142,0.0
14.04,-1.3888888888888005,0.0
14.05,-1.3888888888886868,0.0
14.06,-1.3888888888889142,0.0
14.07,-1.3888888888889142,0.0
14.08,-1.3888888888889142,0.0
14.09,-1.3888888888889142,0.0
14.1,-1.3888888888889142,0.0
14.11,-1.3888888888889142,0.0
14.120000000000001,-1.3888888888888005,0.0
14.129999999999999,-1.3888888888889142,0.0
14.14,-1.3888888888888005,0.0
14.15,-1.3888888888890278,0.0
14.16,-1.3888888888889142,0.0
14.17,-1.3888888888888005,0.0
14.18,-1.3888888888889142,0.0
14.19,-1.3888888888890278,0.0
14.2,-1.3888888888888005,0.0
14.21,-1.3888888888888005,0.0
14.22,-1.3888888888888005,0.0
14.23,-1.3888888888890278,0.0
14.24,-1.3888888888890278,0.0
14.25,-1.3888888888888005,0.0
14.26,-1.3888888888888005,0.0
14.27,-1.3888888888888005,0.0
14.280000000000001,-1.3888888888890278,0.0
14.29,-1.3888888888890278,0.0
14.3,-1.3888888888888005,0.0
14.31,-1.3888888888889142,0.0
14.32,-1.3888888888890278,0.0
14.33,-1.3888888888889142,0.0
14.34,-1.3888888888888005,0.0
14.35,-1.3888888888889142,0.0
14.36,-1.3888888888888005,0.0
14.370000000000001,-1.3888888888890278,0.0
14.379999999999999,-1.3888888888890278,0.0
14.39,-1.3888888888886868,0.0
14.4,-1.3888888888889142,0.0
14.41,-1.3888888888890278,0.0
14.42,-1.3888888888889142,0.0
14.43,-1.3888888888888005,0.0
14.44,-1.3888888888889142,0.0
14.45,-1.3888888888889142,0.0
14.46,-1.3888888888888005,0.0
14.47,-1.3888888888889142,0.0
14.48,-1.3888888888889142,0.0
14.49,-1.3888888888889142,0.0
14.5,-1.3888888888889142,0.0
14.51,-1.3888888888889142,0.0
14.52,-1.3888888888888005,0.0
14.530000000000001,-1.3888888888888005,0.0
14.54,-1.3888888888889142,0.0
14.55,-1.3888888888888005,0.0
14.56,-1.3888888888889142,0.0
14.57,-1.3888888888889142,0.0
14.58,-1.3888888888889142,0.0
14.59,-1.3888888888889142,0.0
14.6,-1.3888888888889142,0.0
14.61,-1.3888888888888005,0.0
14.620000000000001,-1.3888888888889142,0.0
14.629999999999999,-1.3888888888889142,0.0
14.64,-1.3888888888888005,0.0
14.65,-1.3888888888890278,0.0
14.66,-1.3888888888889142,0.0
14.67,-1.3888888888888005,0.0
14.68,-1.3888888888889142,0.0
14.69,-1.3888888888889142,0.0
14.7,-1.3888888888886868,0.0
14.71,-1.3888888888888005,0.0
14.72,-1.3888888888889142,0.0
14.73,-1.3888888888890278,0.0
14.74,-1.3888888888890278,0.0
14.75,-1.3888888888888005,0.0
14.76,-1.3888888888888005,0.0
14.77,-1.3888888888888005,0.0
14.780000000000001,-1.3888888888889142,0.0
14.79,-1.3888888888889142,0.0
14.8,-1.3888888888889142,0.0
14.81,-1.3888888888890278,0.0
14.82,-1.3888888888890278,0.0
14.83,-1.3888888888889142,0.0
14.84,-1.3888888888888005,0.0
14.85,-1.3888888888889142,0.0
14.86,-1.3888888888889142,0.0
14.870000000000001,-1.3888888888889142,0.0
14.879999999999999,-1.3888888888889142,0.0
14.89,-1.3888888888888005,0.0
14.9,-1.3888888888890278,0.0
14.91,-1.3888888888889142,0.0
14.92,-1.3888888888889142,0.0
14.93,-1.3888888888889142,0.0
14.94,-1.3888888888889142,0.0
14.95,-1.3888888888886868,0.0
14.96,-1.3888888888888005,0.0
14.97,-1.3888888888889142,0.0
14.98,-1.3888888888890278,0.0
14.99,-1.3888888888889142,0.0
15.0,-1.388888888888958,0.0
